mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall
4.538687705993652,0.1211908342686172,0.510369873046875,0.01306150853337096,10.0,auto,rbf,"{'C': 10.0, 'gamma': 'auto', 'kernel': 'rbf'}",0.7924528301886793,0.807731434384537,0.8073394495412844,0.8057259713701431,0.7811244979919679,0.7942973523421589,0.8029045643153526,0.7819856704196521,0.7929969104016478,0.8088978766430738,0.7975456557598497,0.009965560015104569,1,0.9510647938377887,0.9537382649021604,0.9524991537854,0.9502037120869172,0.9521005548635489,0.9531780140239764,0.9530170949847164,0.9544169211627643,0.9518947129566598,0.9524132474285069,0.9524526470032437,0.0011738298149014054,0.8782248255553422,0.882733979898854,0.8702307790794443,0.8754401126688433,0.8628851254845951,0.8736592372104932,0.8767838496345284,0.853883361138783,0.8755035987053463,0.8739032850438686,0.8723248154420098,0.007878488237866112,4,0.9871221681068777,0.9874424345306081,0.9879279216803379,0.9882610303727557,0.9873846602340637,0.9878773126546424,0.9872897256088028,0.9870772834531072,0.9871742926123227,0.9879063561300083,0.9875463185383527,0.000392005631577934,0.802,0.811,0.811,0.81,0.782,0.798,0.81,0.787,0.799,0.811,0.8021,0.010103959619871814,1,0.952,0.9545555555555556,0.9532222222222222,0.9511111111111111,0.953,0.954,0.9538888888888889,0.9552222222222222,0.9528888888888889,0.9532222222222222,0.9533111111111111,0.0011339867397487187,0.7682926829268293,0.806910569105691,0.8048780487804879,0.8008130081300813,0.7890466531440162,0.7910750507099391,0.7849898580121704,0.7748478701825557,0.7809330628803245,0.8113590263691683,0.7913145830241264,0.013687007263192046,1,0.9467749210645016,0.9508344609833108,0.9519621109607578,0.9467749210645016,0.9483419806000452,0.9505977893074667,0.949469884953756,0.9517256936611775,0.9463117527633657,0.9503722084367245,0.9493165723795606,0.002019526367040876
4.3164080619812015,0.09999571412517241,0.4923218250274658,0.01317135693710918,10.0,scale,rbf,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.7916666666666667,0.7967145790554414,0.811740890688259,0.8070175438596492,0.769385699899295,0.7918781725888325,0.794577685088634,0.7703398558187436,0.7839506172839505,0.8008048289738431,0.7918076539923316,0.013291888798649499,2,0.9206457480673033,0.9170246439068506,0.9186991869918699,0.9164016356201726,0.9187471629596005,0.9172147879337718,0.9200226885989791,0.9197411737995231,0.9168554599003171,0.9198503571023693,0.9185202844880758,0.0014601209980980052,0.8779447538569874,0.8808815056654503,0.8712710453876192,0.8757962038281801,0.8606566887109871,0.8733231713415829,0.8815127765041948,0.8530792035238908,0.8728350756748322,0.8765037947437698,0.8723804219237493,0.00853000022990239,3,0.972121854953095,0.972419943766669,0.9720866375008865,0.9722851987321321,0.9721532343639042,0.9721789190700102,0.9718313358452647,0.9727146921606474,0.9721065079562577,0.9722022822738334,0.9722100606622701,0.00022040378860754955,0.8,0.802,0.814,0.813,0.771,0.795,0.803,0.777,0.79,0.802,0.7967000000000001,0.013296992141082117,2,0.9224444444444444,0.9184444444444444,0.92,0.9182222222222223,0.9204444444444444,0.9188888888888889,0.9216666666666666,0.9214444444444444,0.9184444444444444,0.9214444444444444,0.9201444444444444,0.0014882668684093252,0.7723577235772358,0.7886178861788617,0.8150406504065041,0.7947154471544715,0.7748478701825557,0.7910750507099391,0.7728194726166329,0.7586206896551724,0.7728194726166329,0.8073022312373225,0.7848216494335329,0.01673137401001044,2,0.9131709517365809,0.9147496617050067,0.9174560216508796,0.9097880018042399,0.913151364764268,0.9122490412812994,0.9147304308594632,0.9138281073764944,0.9129257838935259,0.9151815926009474,0.9137230957672706,0.0019252736022925478
3.015759563446045,0.06743038986876271,0.5192847728729248,0.01516816492417393,1.0,auto,rbf,"{'C': 1.0, 'gamma': 'auto', 'kernel': 'rbf'}",0.7835051546391752,0.7975460122699387,0.7886178861788617,0.7842323651452281,0.7776669990029911,0.7889908256880734,0.79375,0.7714581178903825,0.7799385875127943,0.8040201005025126,0.7869726048829958,0.009227298812850502,3,0.8418546650039678,0.8421768707482993,0.842857142857143,0.8461800431377001,0.842655752614825,0.843679202537381,0.8417102569934046,0.8439740525776717,0.839632277834525,0.8431707039690663,0.8427890968273983,0.00161988719613151,0.8803213622687408,0.8841343383906279,0.880421387875296,0.8713950771397476,0.8611607875143529,0.8836291913214989,0.8807406251625318,0.8531312137178886,0.8751395273473601,0.8851454885157491,0.8755218999253793,0.010156534325893278,1,0.9248116780083656,0.9240798168732,0.9245298396040156,0.9244746672420003,0.9254644152968035,0.9243466860382038,0.9249914215551288,0.9268459561233106,0.9242745712864446,0.9243665422917702,0.9248185594319243,0.0007763803483201679,0.79,0.802,0.792,0.792,0.777,0.793,0.802,0.779,0.785,0.805,0.7917,0.009033825324855476,3,0.845,0.8453333333333334,0.846,0.8494444444444444,0.8462222222222222,0.8466666666666667,0.8453333333333334,0.8476666666666667,0.843,0.8467777777777777,0.8461444444444444,0.001625453403033169,0.7723577235772358,0.7926829268292683,0.7886178861788617,0.7682926829268293,0.7910750507099391,0.7849898580121704,0.7728194726166329,0.7565922920892495,0.7728194726166329,0.8113590263691683,0.7811606391925989,0.0148293766775318,3,0.8373928732521425,0.8376184032476319,0.8382949932341002,0.8405502931889941,0.8360027069704489,0.8400631626438078,0.8348748026167381,0.8364538687119333,0.8344236408752538,0.8362282878411911,0.8371903032582242,0.001920459735031239
2.912873697280884,0.0746620746473466,0.5068631172180176,0.013292942348314882,1.0,scale,rbf,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.7863777089783281,0.7892561983471074,0.7816326530612244,0.7784679089026916,0.7759999999999999,0.7885597548518898,0.7845993756503643,0.7596253902185225,0.7794871794871795,0.8032290615539858,0.7827235231051294,0.010595235375217525,4,0.8247892458418774,0.8251304150601042,0.8232763500509453,0.8276175334998864,0.824838233624702,0.8276409849086577,0.8232219950011361,0.8248175182481752,0.8247469578073467,0.8248291571753985,0.825090839121823,0.0014173971690420875,0.8783488573074708,0.8831460853978619,0.8797132065808846,0.8687864093207861,0.858712307612292,0.8810126784849832,0.8785521962304611,0.8534192701769546,0.87380726622418,0.8846813975539206,0.8740179674889795,0.010018442970558646,2,0.9114916769256636,0.9106910602596786,0.9104661229842825,0.9112501434876561,0.9121162711081978,0.910936898554944,0.9112681818700452,0.9135183596995897,0.9108964945364925,0.910406953916846,0.9113042163343396,0.0008823733746516757,0.793,0.796,0.786,0.786,0.776,0.793,0.793,0.769,0.785,0.805,0.7882,0.009744742172063876,4,0.8291111111111111,0.8286666666666667,0.8265555555555556,0.8313333333333334,0.8285555555555556,0.8312222222222222,0.8271111111111111,0.8293333333333334,0.8287777777777777,0.8291111111111111,0.8289777777777779,0.0014288042138380823,0.774390243902439,0.7764227642276422,0.7784552845528455,0.7642276422764228,0.7870182555780934,0.7829614604462475,0.7647058823529411,0.7403651115618661,0.77079107505071,0.8073022312373225,0.774663995118653,0.016443134181104702,6,0.8164185836716283,0.8204781235904375,0.8200270635994588,0.821831303563374,0.8195353034062711,0.8226934355966614,0.8172794946988495,0.8157004286036544,0.817956237311076,0.8168283329573652,0.8188748306998777,0.002265919901641348
10.298959183692933,0.8594876724633892,0.4699439525604248,0.009577883680595393,100.0,auto,rbf,"{'C': 100.0, 'gamma': 'auto', 'kernel': 'rbf'}",0.780040733197556,0.7835897435897435,0.7821681864235055,0.783756345177665,0.7749747729566095,0.7755102040816327,0.7910750507099392,0.769857433808554,0.7905544147843941,0.779835390946502,0.7811362275676101,0.006333650509964107,5,0.9998872477167663,0.9998872477167663,1.0,0.9997744700045106,0.9998872222848765,0.9997744700045106,0.9998871968415115,0.9998872222848765,0.9997744191292578,0.9997744700045106,0.9998533965987587,7.220860520509765e-05,0.8536745406824146,0.8631489661353305,0.8496014979834838,0.8588358619806669,0.8506227220535225,0.855507679505183,0.8572280166912716,0.8396005617100951,0.8631211717496627,0.8515789094662554,0.8542919927957886,0.006679743710440634,15,0.9999998518199766,0.9999999506066589,1.0,0.9999999012133177,0.9999998518190031,0.9999999506063344,0.9999997530316721,1.0,0.999999753031672,0.999999753031672,0.9999998765160306,9.436648260702636e-08,0.784,0.789,0.785,0.787,0.777,0.78,0.794,0.774,0.796,0.786,0.7852,0.006584831053261737,5,0.9998888888888889,0.9998888888888889,1.0,0.9997777777777778,0.9998888888888889,0.9997777777777778,0.9998888888888889,0.9998888888888889,0.9997777777777778,0.9997777777777778,0.9998555555555555,7.1145824860382e-05,0.7784552845528455,0.7764227642276422,0.7845528455284553,0.7845528455284553,0.7789046653144016,0.77079107505071,0.7910750507099391,0.7667342799188641,0.7809330628803245,0.768762677484787,0.7781184551196425,0.0073008603121216195,4,1.0,1.0,1.0,0.9997744700045106,1.0,1.0,0.9997744191292578,1.0,0.9997744191292578,1.0,0.9999323308263026,0.00010336637106245545
7.543038964271545,0.17488782696118768,0.4577752113342285,0.0074544550817587435,100.0,0.01,rbf,"{'C': 100.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.7757201646090535,0.7910295616717635,0.7926829268292683,0.7733887733887734,0.7692307692307693,0.7819856704196521,0.7818756585879874,0.7481865284974093,0.7888774459320289,0.7923771313941825,0.7795354630560889,0.013076360107346535,6,0.8555870674985819,0.8563342012906148,0.8564647377938517,0.8557507082152974,0.854311424991457,0.857207615593835,0.8512960436562075,0.8585432577225578,0.8536973833902162,0.8559418314019541,0.8555134271554573,0.00190796260395541,0.8734035913193776,0.8726634018308687,0.870470840535177,0.8677861532552333,0.854695520321983,0.8706026381170711,0.8789562754299843,0.8443734972054523,0.8717468623850275,0.8711067369204365,0.8675805517320612,0.00970083930886157,7,0.9334982379419493,0.9322604902071774,0.9329132232098913,0.9330198140399979,0.9341328060329027,0.9328389883564806,0.93311890225937,0.9350917840503012,0.9322094660885567,0.9331544163049281,0.9332238128491556,0.000815461676093177,0.782,0.795,0.796,0.782,0.772,0.787,0.793,0.757,0.795,0.793,0.7852,0.011931470990619733,5,0.8585555555555555,0.859,0.8588888888888889,0.8585555555555555,0.8578888888888889,0.86,0.8546666666666667,0.8621111111111112,0.8571111111111112,0.8591111111111112,0.8585888888888888,0.0018162843634433716,0.766260162601626,0.7886178861788617,0.7926829268292683,0.7560975609756098,0.77079107505071,0.7748478701825557,0.7525354969574036,0.7322515212981744,0.7768762677484787,0.8012170385395537,0.7712177806362243,0.019568969983939092,8,0.8504736129905277,0.8529544429409112,0.854533152909337,0.8516012629679748,0.8459282652831039,0.8531468531468531,0.844574780058651,0.8495375592149785,0.8463794270245883,0.8497631400857207,0.8498892496622646,0.0031817782274762654
44.43734662532806,1.4798256588073382,0.43299820423126223,0.010655046182707262,1000.0,0.01,rbf,"{'C': 1000.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.7763975155279502,0.7925696594427245,0.7849898580121705,0.7852004110996916,0.771399798590131,0.7725409836065573,0.7830578512396694,0.7665647298674821,0.7784679089026915,0.7816326530612245,0.7792821369350293,0.007363654693145051,7,0.93238030406172,0.9349915206331261,0.9347605633802818,0.934223932978603,0.9328645951462917,0.9336792240018047,0.9340721474612688,0.9355678858566414,0.9322493224932249,0.9312528267752149,0.9336042322788177,0.0013090513755998848,0.8557430702259778,0.8639931822546574,0.8523862108699828,0.8558831060751552,0.8390484534968853,0.8523670639445331,0.8654776336161889,0.8333713407827934,0.8532592388108069,0.8547595328684422,0.8526288832945422,0.009353455371545333,17,0.9765304576134994,0.9770190565437187,0.9767354893724299,0.977630842466656,0.976281260571788,0.9767271371910544,0.976665148140741,0.9765493693886018,0.9753252461743247,0.9772711096301792,0.9766735117092994,0.0005837251285243034,0.784,0.799,0.788,0.791,0.773,0.778,0.79,0.771,0.786,0.786,0.7846,0.008101851640211644,7,0.9337777777777778,0.9361111111111111,0.9356666666666666,0.9354444444444444,0.9342222222222222,0.9346666666666666,0.9352222222222222,0.9367777777777778,0.9333333333333333,0.9324444444444444,0.9347666666666665,0.0012673000365801563,0.7621951219512195,0.7804878048780488,0.7865853658536586,0.7764227642276422,0.7768762677484787,0.7647058823529411,0.768762677484787,0.7626774847870182,0.7626774847870182,0.7768762677484787,0.7718267121819291,0.008277867372926741,7,0.9267027514659449,0.9325665313486694,0.9354984212900316,0.9305367613892648,0.9278141213625084,0.9336792240018047,0.9316489961651252,0.9318745770358674,0.9311978344236409,0.9289420257162193,0.9310461244199078,0.0025325484495332938
10.399573683738708,0.8413491422546109,0.4635749340057373,0.01194218021023279,1000.0,auto,rbf,"{'C': 1000.0, 'gamma': 'auto', 'kernel': 'rbf'}",0.7796954314720812,0.7775510204081634,0.7818181818181819,0.7856410256410256,0.7774420946626385,0.7700205338809036,0.7910750507099392,0.7670396744659206,0.7783452502553625,0.7760577915376677,0.7784686054851885,0.006578785154024629,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8541826707637156,0.8613244990717623,0.8506377632673964,0.8584797708213302,0.8512308412448839,0.8534272717452621,0.8555916959724106,0.8407727914671276,0.8640533544574738,0.8512948537913432,0.8540995512602704,0.0061549336677739295,16,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,3.510833468576701e-17,0.783,0.782,0.784,0.791,0.779,0.776,0.794,0.771,0.783,0.783,0.7826000000000001,0.006280127387243038,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7804878048780488,0.774390243902439,0.7865853658536586,0.7784552845528455,0.7829614604462475,0.7606490872210954,0.7910750507099391,0.7647058823529411,0.7728194726166329,0.7626774847870182,0.7754807137320867,0.009821636246509073,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.1625620126724243,0.054235017173790374,0.4717237949371338,0.007114873207414133,10.0,0.01,rbf,"{'C': 10.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.7830578512396694,0.7851239669421488,0.7885597548518897,0.7591240875912408,0.76751269035533,0.780388151174668,0.7789473684210526,0.7523316062176165,0.774922918807811,0.7979695431472081,0.7767937938748636,0.013089285243541528,9,0.8046794357151049,0.8088352499146078,0.80327309921582,0.8117231155205838,0.8058474189127455,0.8085397876469917,0.8071891707428052,0.8077318998055587,0.8084133516232282,0.8088369963369964,0.8075069525434442,0.0022808711520186666,0.8738036937455989,0.8787089494910697,0.8792250816208949,0.865637603226426,0.8553236434341132,0.8785321923096927,0.8755956167408812,0.8530431964665075,0.8755836143884201,0.8819248572720253,0.871737844869563,0.009719373987060992,5,0.8983520603246802,0.8975183501201542,0.8973953607008005,0.8989009191310486,0.8997205355794674,0.8982988377028368,0.8981868128692825,0.9004939415952504,0.8978483180790052,0.8980227765058634,0.8984737912608389,0.0009282301443714078,0.79,0.792,0.793,0.769,0.771,0.785,0.79,0.761,0.781,0.801,0.7833,0.011975391434103533,8,0.8107777777777778,0.8134444444444444,0.8076666666666666,0.8165555555555556,0.8111111111111111,0.8136666666666666,0.8116666666666666,0.8132222222222222,0.8137777777777778,0.8144444444444444,0.8126333333333333,0.002311030981516883,0.7703252032520326,0.7723577235772358,0.7845528455284553,0.7398373983739838,0.7667342799188641,0.7748478701825557,0.7505070993914807,0.7363083164300203,0.7647058823529411,0.7971602434077079,0.7657336862415278,0.018056007668044074,11,0.7911592241768155,0.8010825439783491,0.79702300405954,0.8026612539467749,0.7958493119783442,0.7987818632979923,0.8003609293931875,0.7965260545905707,0.7976539589442815,0.7969772163320551,0.7978075360697912,0.0030456326061706835
11.552246618270875,0.2583975824496489,0.45759215354919436,0.010114733986261547,100.0,scale,rbf,"{'C': 100.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.7772126144455748,0.7717502558853633,0.7755102040816326,0.7763023493360572,0.7772126144455749,0.7656090071647902,0.7801418439716311,0.7622950819672131,0.7917948717948718,0.7784679089026915,0.7756296751995401,0.007671258270010067,10,0.995831925199955,0.9956006768189509,0.9963923337091319,0.9957120288873844,0.9963882618510159,0.9959432048681541,0.9950372208436724,0.9963931469792605,0.9960518894529047,0.996050998533228,0.9959401687143657,0.00040367536260955587,0.8510498687664041,0.860916394597017,0.8449122975481724,0.8556630497407336,0.8501546303075402,0.8479101903973179,0.8565558849534509,0.8377041900212441,0.8609647490908218,0.8525110921740662,0.8518342347596768,0.006853244956136503,18,0.9999506066588941,0.9998381874145372,0.9999553978129814,0.9999562868931213,0.9999588056828993,0.9997026995268237,0.9998212937179013,0.9998478675099878,0.9998287521614051,0.9998357660619186,0.999869566344047,7.991070093494653e-05,0.781,0.777,0.78,0.781,0.781,0.771,0.783,0.768,0.797,0.786,0.7805,0.007539893898457729,11,0.9958888888888889,0.9956666666666667,0.9964444444444445,0.9957777777777778,0.9964444444444445,0.996,0.9951111111111111,0.9964444444444445,0.9961111111111111,0.9961111111111111,0.9959999999999999,0.00039752319599997574,0.7764227642276422,0.766260162601626,0.7723577235772358,0.7723577235772358,0.7748478701825557,0.7586206896551724,0.7809330628803245,0.7545638945233266,0.7829614604462475,0.7626774847870182,0.7702002836458386,0.008935151487481773,9,0.9968425800631484,0.9952638700947226,0.996617050067659,0.9950383400992332,0.9957139634558989,0.9968418678096097,0.9950372208436724,0.9970674486803519,0.9959395443266411,0.9957139634558989,0.9960075848896836,0.0007415668642104592
