mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall
0.02627415657043457,0.002623913838587496,0.00333096981048584,0.00032355989863535337,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.7790339157245632,0.7716049382716049,0.7692307692307692,0.7660455486542443,0.7573604060913706,0.7909836065573771,0.7473233404710921,0.7458677685950412,0.7564234326824254,0.7926455566905005,0.7676519282968989,0.01561759722435262,1,0.7667087011349305,0.7676072493691213,0.7672522677689745,0.7685959885386818,0.7708882521489971,0.7643209734818045,0.7696886446886447,0.7704842781730549,0.7701294238918794,0.7662307868777243,0.7681906566073813,0.0020233009892716217,0.8653415274310224,0.8648854106651302,0.8664458101273926,0.8519901094680237,0.8382602990186077,0.8654816344003425,0.8529031690211282,0.8464579057495268,0.8521270168953115,0.8690463330812839,0.8572939215857769,0.009824019592975785,2,0.8580658634519109,0.8580983642703586,0.8579912795068411,0.8595351177764461,0.8611139032252632,0.8581112129004795,0.8594938897812953,0.8602217548374058,0.8595464446414813,0.857597815140354,0.8589775645531835,0.0011065377596069209,0.785,0.778,0.775,0.774,0.761,0.796,0.764,0.754,0.763,0.797,0.7746999999999999,0.01391438104983475,31,0.7738888888888888,0.7748888888888888,0.7747777777777778,0.7756666666666666,0.7778888888888889,0.7718888888888888,0.7764444444444445,0.7777777777777778,0.777,0.7735555555555556,0.7753777777777777,0.0018500583908035888,0.7703252032520326,0.7621951219512195,0.7621951219512195,0.7520325203252033,0.7565922920892495,0.7829614604462475,0.7079107505070994,0.7322515212981744,0.7464503042596349,0.7870182555780934,0.7559932551658174,0.022259553330719776,3,0.7541723049165538,0.7546233649075327,0.7534957149300857,0.7562020748759585,0.7586284683058877,0.7509587187006542,0.7584028874351455,0.7572749830814347,0.7584028874351455,0.7534401082788179,0.7555601512867216,0.0024832021437108127
0.027013540267944336,0.0015312289532053507,0.003264117240905762,0.00022220258674152316,1.0,l1,liblinear,"{'C': 1.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.7790339157245632,0.7728674203494349,0.7695473251028807,0.7655601659751038,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7551440329218106,0.7938775510204081,0.7674336920428814,0.015602998727723666,2,0.7665289256198347,0.7687020277236797,0.7676023930050622,0.7684005052244804,0.7703261368856222,0.7648275862068965,0.7705518662697504,0.7704146089353395,0.7700424360591811,0.7671138630890952,0.7684510349018943,0.0018361736634135164,0.865241501824467,0.8643732795595673,0.8668339094808272,0.8516820305998336,0.8380762629475376,0.8654936367528036,0.8526391172669843,0.8461458445855388,0.8524030710019164,0.8691583550375873,0.8572047009057062,0.00991409191061703,4,0.8581193070469875,0.8581250860678968,0.8580451676419876,0.8596006133467524,0.8611995024477278,0.8581706334801824,0.8595772168951427,0.8602474889371772,0.8596010740356219,0.8576770919736231,0.8590363181873097,0.0011102607378317897,0.785,0.779,0.776,0.774,0.758,0.794,0.765,0.757,0.762,0.798,0.7747999999999999,0.013746272221951678,29,0.774,0.7756666666666666,0.7755555555555556,0.7758888888888889,0.7777777777777778,0.7726666666666666,0.7773333333333333,0.7778888888888889,0.7772222222222223,0.7743333333333333,0.7758333333333333,0.0016712898840545998,0.7703252032520326,0.7642276422764228,0.7601626016260162,0.75,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.744421906693712,0.7890466531440162,0.7547758043503356,0.02256584473257268,5,0.7530446549391069,0.7566531348669373,0.7523680649526387,0.7546233649075327,0.7565982404692082,0.7505075569591698,0.759079630047372,0.7565982404692082,0.7572749830814347,0.7545680126325287,0.7551315883325137,0.0024647178842442494
0.07384305000305176,0.0046524177839454,0.003487253189086914,0.00025441553071702536,1.0,l1,saga,"{'C': 1.0, 'penalty': 'l1', 'solver': 'saga'}",0.7790339157245632,0.7728674203494349,0.7695473251028807,0.7655601659751038,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7551440329218106,0.7938775510204081,0.7674336920428814,0.015602998727723666,2,0.7665289256198347,0.7682255845942229,0.7677790563866513,0.7684005052244804,0.7700792830058599,0.7648275862068965,0.7707283554741182,0.7704146089353395,0.7696190913262965,0.76668960770819,0.768329260448189,0.0018259385533762169,0.8652535048972537,0.8643772805838295,0.8668219064080406,0.8516820305998336,0.8380842645158451,0.8654816344003424,0.8526431180511379,0.8461498453696924,0.852395069433609,0.8691583550375873,0.857204700929717,0.00991140081316201,3,0.8581202949138096,0.858125135461238,0.8580459085421042,0.8595996254799305,0.861198761542744,0.8581688553082212,0.859575290542185,0.8602481804484955,0.8595986537460083,0.8576778822722725,0.8590358588257008,0.0011098153326700257,0.785,0.779,0.776,0.774,0.758,0.794,0.765,0.757,0.762,0.798,0.7747999999999999,0.013746272221951678,29,0.774,0.7753333333333333,0.7757777777777778,0.7758888888888889,0.7776666666666666,0.7726666666666666,0.7775555555555556,0.7778888888888889,0.7768888888888889,0.774,0.7757666666666666,0.0016919927618559173,0.7703252032520326,0.7642276422764228,0.7601626016260162,0.75,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.744421906693712,0.7890466531440162,0.7547758043503356,0.02256584473257268,5,0.7530446549391069,0.7557510148849798,0.7523680649526387,0.7546233649075327,0.7559214978569817,0.7505075569591698,0.759079630047372,0.7565982404692082,0.7565982404692082,0.7538912700203023,0.75483835355065,0.002349630810719167
0.05627880096435547,0.0032604052076648537,0.003309202194213867,0.00014749004963263008,0.1,none,saga,"{'C': 0.1, 'penalty': 'none', 'solver': 'saga'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7665289256198347,0.7687020277236797,0.7676907145322749,0.7684887459807074,0.769902354968409,0.7651114686279017,0.7709049255441007,0.7702205882352943,0.7695662152857469,0.7669535283993116,0.768406949491726,0.0017382652149805348,0.8651574803149604,0.8643172652198963,0.8669099289418091,0.8516060111388516,0.8381082692207673,0.8655176414577257,0.8525871070729862,0.8461098375281556,0.8523870678653016,0.8691543542534337,0.8571854963013887,0.009917504800896268,20,0.8581311120555117,0.8581256787879901,0.8580316338665246,0.8595986870064495,0.8612002433527117,0.8581682131905686,0.8595719811665905,0.8602421050276281,0.85960300038858,0.8576798086252306,0.8590352463467784,0.0011096207500367538,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.774,0.7756666666666666,0.7756666666666666,0.776,0.7774444444444445,0.7728888888888888,0.7777777777777778,0.7777777777777778,0.7768888888888889,0.7743333333333333,0.7758444444444444,0.0016010798824929065,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7530446549391069,0.7566531348669373,0.7523680649526387,0.7546233649075327,0.7559214978569817,0.7509587187006542,0.759079630047372,0.7561470787277239,0.756372659598466,0.7538912700203023,0.7549060074617716,0.002275754372124664
0.08870227336883545,0.007077364323470042,0.0036536216735839843,0.0014313621264724536,0.1,none,sag,"{'C': 0.1, 'penalty': 'none', 'solver': 'sag'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7665289256198347,0.7686139747995419,0.7676907145322749,0.7684887459807074,0.769902354968409,0.7651114686279017,0.7709049255441007,0.7702205882352943,0.7695662152857469,0.7669535283993116,0.7683981441993122,0.0017369707124609694,0.8651694833877472,0.8643172652198962,0.8669059279175468,0.8516100121631138,0.8381082692207673,0.865513640673572,0.8525831062888326,0.8461138383123092,0.8523830670811479,0.8691663566058948,0.8571870966870827,0.009918898590802331,11,0.8581319023489694,0.858123258514276,0.8580320784065945,0.8595988351864726,0.8611973785201075,0.8581680650095717,0.859573709944886,0.8602414629099754,0.8596039882618918,0.857680006199893,0.8590350685302637,0.001109215661508729,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.774,0.7755555555555556,0.7756666666666666,0.776,0.7774444444444445,0.7728888888888888,0.7777777777777778,0.7777777777777778,0.7768888888888889,0.7743333333333333,0.7758333333333333,0.0016026598262009815,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7530446549391069,0.7566531348669373,0.7523680649526387,0.7546233649075327,0.7559214978569817,0.7509587187006542,0.759079630047372,0.7561470787277239,0.756372659598466,0.7538912700203023,0.7549060074617716,0.002275754372124664
0.08609111309051513,0.006185872320109492,0.003642630577087402,0.0009110314716118034,10.0,none,sag,"{'C': 10.0, 'penalty': 'none', 'solver': 'sag'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7665289256198347,0.7687020277236797,0.7676907145322749,0.7684887459807074,0.77004364805881,0.7651114686279017,0.7709049255441007,0.7702205882352943,0.7697074010327022,0.7669535283993116,0.7684351973754617,0.0017606107416405143,0.8651614813392228,0.8643012611228476,0.8669099289418091,0.8516020101145895,0.8381202715732283,0.865513640673572,0.8525831062888326,0.8461138383123092,0.8523870678653016,0.8691703573900484,0.8571862963621761,0.009915929335861922,16,0.858130272368713,0.858125086067897,0.8580313868998191,0.8595997242666126,0.8612008854703641,0.8581678674349095,0.8595742532752075,0.8602412653353132,0.8596031485695768,0.8576776846976102,0.8590351574386024,0.0011102510748621259,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.774,0.7756666666666666,0.7756666666666666,0.776,0.7775555555555556,0.7728888888888888,0.7777777777777778,0.7777777777777778,0.777,0.7743333333333333,0.7758666666666667,0.0016199375083206877,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7530446549391069,0.7566531348669373,0.7523680649526387,0.7546233649075327,0.7561470787277239,0.7509587187006542,0.759079630047372,0.7561470787277239,0.7565982404692082,0.7538912700203023,0.7549511236359201,0.002301995789234713
0.04851992130279541,0.002691523601586087,0.0033261775970458984,0.0004282276047874475,1.0,l2,newton-cg,"{'C': 1.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7663873263689588,0.7685609532538955,0.7676907145322749,0.7683473067646721,0.7698139214334941,0.764881636405424,0.7707283554741182,0.7703618609994255,0.7698485543827445,0.767006997820351,0.7683627627435359,0.001795987647091266,0.8652375008002048,0.8643012611228476,0.8668779207477113,0.8516260162601625,0.8380322543218471,0.8655136406735721,0.8525831062888325,0.846117839096463,0.8523910686494554,0.8691943620949706,0.8571874970056067,0.009936794485112713,8,0.8581341250493192,0.8581191588669641,0.858037857427504,0.8596015518202335,0.8612012806196889,0.8581688553082212,0.8595727714652398,0.8602454144032226,0.8596042846238852,0.8576748692586718,0.8590360168842951,0.0011107170987821808,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.7738888888888888,0.7755555555555556,0.7756666666666666,0.7758888888888889,0.7773333333333333,0.7726666666666666,0.7775555555555556,0.7778888888888889,0.7771111111111111,0.7743333333333333,0.7757888888888889,0.0016498784092872198,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7528191249436175,0.7564276048714479,0.7523680649526387,0.7543978349120433,0.7559214978569817,0.750733137829912,0.759079630047372,0.756372659598466,0.7568238213399504,0.7541168508910444,0.7549060227243474,0.0023597619093494037
0.023588228225708007,0.0023676005011200782,0.0030441999435424803,0.00019031705544119259,1.0,l2,lbfgs,"{'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7663873263689588,0.7687020277236797,0.7676907145322749,0.7683473067646721,0.7698139214334941,0.764881636405424,0.7707283554741182,0.7703618609994255,0.7698485543827445,0.767006997820351,0.7683768701905144,0.0017980419164412465,0.8652415018244671,0.8643012611228473,0.8668539146021382,0.8516300172844247,0.8380322543218471,0.8655096398894182,0.852579105504679,0.8461058367440019,0.852395069433609,0.8691983628791243,0.8571846963606558,0.009936034807708544,24,0.8581351623094824,0.8581180722134599,0.8580397837678071,0.8596006627400936,0.8612013300133545,0.8581678674349094,0.8595723269222495,0.8602455625842191,0.8596047785605412,0.8576747704713406,0.8590360317017458,0.0011106233410948596,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.7738888888888888,0.7756666666666666,0.7756666666666666,0.7758888888888889,0.7773333333333333,0.7726666666666666,0.7775555555555556,0.7778888888888889,0.7771111111111111,0.7743333333333333,0.7757999999999999,0.0016486432880881343,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7528191249436175,0.7566531348669373,0.7523680649526387,0.7543978349120433,0.7559214978569817,0.750733137829912,0.759079630047372,0.756372659598466,0.7568238213399504,0.7541168508910444,0.7549285757238964,0.002375223461459722
0.026316022872924803,0.0020359858505018986,0.003677845001220703,0.0006932708533035611,1.0,l2,liblinear,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7663873263689588,0.7686139747995419,0.7676907145322749,0.7684887459807074,0.7698139214334941,0.765023555095944,0.7707283554741182,0.7703618609994255,0.7698485543827445,0.7669190181234229,0.7683876027190631,0.0017767209708240657,0.8652415018244671,0.8643052621471096,0.8668619166506626,0.851634018308687,0.8380322543218471,0.8655216422418793,0.8525671031522178,0.8461058367440019,0.8523990702177626,0.8691983628791243,0.8571866968487759,0.009938247087270187,13,0.858134915342777,0.8581180722134599,0.8580384995409384,0.8596010578868225,0.8612022190993351,0.8581689540955524,0.8595718823792593,0.8602453156158913,0.8596059146148496,0.8576741777473534,0.859036100853624,0.0011109497264217042,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.7738888888888888,0.7755555555555556,0.7756666666666666,0.776,0.7773333333333333,0.7727777777777778,0.7775555555555556,0.7778888888888889,0.7771111111111111,0.7742222222222223,0.7758,0.0016403853807964884,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7528191249436175,0.7566531348669373,0.7523680649526387,0.7546233649075327,0.7559214978569817,0.7509587187006542,0.759079630047372,0.756372659598466,0.7568238213399504,0.7541168508910444,0.7549736868105195,0.0023316528110567387
0.0951155185699463,0.011574519423465834,0.0033488750457763674,0.0003905048700197535,1.0,l2,sag,"{'C': 1.0, 'penalty': 'l2', 'solver': 'sag'}",0.7798353909465021,0.7716049382716049,0.7695473251028807,0.7668393782383419,0.7530612244897958,0.788934426229508,0.7481243301178994,0.7481865284974093,0.7538619979402679,0.7938775510204081,0.7673873090854617,0.01572139715700456,4,0.7663873263689588,0.7687020277236797,0.7676907145322749,0.7683473067646721,0.7698139214334941,0.764881636405424,0.7707283554741182,0.7703618609994255,0.7698485543827445,0.767006997820351,0.7683768701905144,0.0017980419164412465,0.8652415018244669,0.8643052621471097,0.866869918699187,0.8516300172844248,0.8380362551060008,0.8655096398894183,0.8525831062888325,0.8461258406647704,0.8523910686494554,0.869202363663278,0.8571894974216944,0.009935370823715777,5,0.858134964736118,0.8581197515870573,0.858037906820845,0.8596002182000236,0.8612025154613285,0.8581685589462277,0.8595714872299345,0.8602452168285601,0.8596048279542068,0.8576752150143307,0.8590360662778632,0.001110693656465001,0.786,0.778,0.776,0.775,0.758,0.794,0.765,0.757,0.761,0.798,0.7748,0.013891004283348283,1,0.7738888888888888,0.7756666666666666,0.7756666666666666,0.7758888888888889,0.7773333333333333,0.7726666666666666,0.7775555555555556,0.7778888888888889,0.7771111111111111,0.7743333333333333,0.7757999999999999,0.0016486432880881343,0.7703252032520326,0.7621951219512195,0.7601626016260162,0.7520325203252033,0.7484787018255578,0.7809330628803245,0.7079107505070994,0.7322515212981744,0.742393509127789,0.7890466531440162,0.7545729645937433,0.02255727469598961,7,0.7528191249436175,0.7566531348669373,0.7523680649526387,0.7543978349120433,0.7559214978569817,0.750733137829912,0.759079630047372,0.756372659598466,0.7568238213399504,0.7541168508910444,0.7549285757238964,0.002375223461459722
