mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall
0.2572964668273926,0.029599785711791587,0.004124855995178223,0.0007874215616816981,20,5,12,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 12}",0.5055928411633109,0.5035971223021583,0.4988662131519274,0.48484848484848486,0.5437352245862883,0.49289099526066354,0.5450236966824643,0.44226044226044225,0.5298329355608593,0.5144230769230769,0.5061071032739676,0.028852093064746166,1,0.8184663536776214,0.8223052294557096,0.8146172312616697,0.8192901652668654,0.8231201498528232,0.8279852709100474,0.8194258116447544,0.8190224570673712,0.8222163167685357,0.8282774993405433,0.8214726485245942,0.004045633524789096,0.7410339285295292,0.722720500246369,0.7316015157558836,0.7301995588821887,0.7382593444238486,0.7345751553739205,0.7502207098965733,0.6828618034483364,0.7377557165324868,0.7320260291512461,0.7301254262240382,0.017208943859141453,10,0.9764482003679219,0.9777912406693956,0.9771917355836683,0.978598857546503,0.9789684565702352,0.9793407532834993,0.9777596015979355,0.9779253782890311,0.9781817265420016,0.9795355273369198,0.9781741477787111,0.000913786945696234,0.779,0.793,0.779,0.796,0.807,0.786,0.808,0.773,0.803,0.798,0.7922,0.011788129622633113,12,0.9226666666666666,0.926,0.9227777777777778,0.9258888888888889,0.9265555555555556,0.9273333333333333,0.9252222222222222,0.9238888888888889,0.9256666666666666,0.9276666666666666,0.9253666666666668,0.0016592799271199592,0.518348623853211,0.481651376146789,0.5045871559633027,0.44036697247706424,0.5275229357798165,0.4748858447488584,0.5251141552511416,0.410958904109589,0.5068493150684932,0.4885844748858447,0.487886975828411,0.03592732677222547,2,0.7976614133197764,0.7834265378749364,0.7763091001525165,0.7686832740213523,0.7819013726487036,0.8006103763987793,0.7767039674465921,0.7884028484231943,0.7868769074262462,0.7985757884028484,0.7859151586114946,0.010088077085502354
0.28983917236328127,0.017938250437174636,0.004569554328918457,0.0006979971366663708,20,3,8,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.5213483146067416,0.4884792626728111,0.5152838427947598,0.4723618090452262,0.5355450236966824,0.4792176039119804,0.5421412300683371,0.4416873449131513,0.5517241379310345,0.4916467780429594,0.5039435347683684,0.03323732417587836,2,0.8800623052959502,0.8814094136208257,0.8749008198889183,0.8885990086094442,0.8838304552590267,0.8722163308589607,0.8852201257861635,0.8781258225848908,0.8794771241830067,0.8841719077568134,0.8808013313844001,0.0046820076478512745,0.7273516506722353,0.694203289612614,0.7139744010887165,0.7115165771134938,0.7359599005138553,0.6816340132952134,0.7468442869754851,0.6508515601704874,0.7228497594115961,0.7209379147445905,0.7106123353598287,0.026803547365337722,18,0.988864067435449,0.9881733372435315,0.9889059933955048,0.9908304311051299,0.9906339573819725,0.9874076965507745,0.9900922304134749,0.988522612591479,0.9896705031888421,0.9902991891440818,0.989340001845024,0.0010802190367677795,0.787,0.778,0.778,0.79,0.804,0.787,0.799,0.775,0.805,0.787,0.7889999999999999,0.010158740079360245,17,0.9486666666666667,0.9498888888888889,0.9474444444444444,0.9525555555555556,0.9506666666666667,0.9464444444444444,0.9513333333333334,0.9485555555555556,0.9487777777777778,0.9508888888888889,0.9495222222222223,0.0017833592936843706,0.5321100917431193,0.48623853211009177,0.5412844036697247,0.43119266055045874,0.518348623853211,0.4474885844748858,0.54337899543379,0.4063926940639269,0.547945205479452,0.4703196347031963,0.49246994260818566,0.04900012534199916,1,0.8617183528215556,0.8520589730554143,0.8408744280630401,0.8657854600915099,0.85866802236909,0.8367243133265514,0.8591047812817905,0.8484231943031536,0.8555442522889115,0.858087487283825,0.8536989264884843,0.008775553632365145
0.2890486717224121,0.01799160431005419,0.005374431610107422,0.0019476641666359429,20,3,12,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.5022831050228311,0.5046728971962616,0.5213483146067416,0.47058823529411764,0.5432692307692307,0.4951456310679611,0.5622119815668203,0.4321608040201005,0.5176470588235295,0.47941888619854717,0.5028746144566141,0.035168872906110184,3,0.8411858125992588,0.8455414012738853,0.8364712210866057,0.8436830835117772,0.8508701472556894,0.8437832093517534,0.843335103558152,0.8377158034528551,0.8429487179487181,0.8457446808510638,0.8431279180889758,0.003883316729942589,0.7455858889227809,0.71882259086323,0.7134494005021235,0.7215297167929798,0.7501349163518618,0.706093347131356,0.7512146352586253,0.6639509117803541,0.7118990405696946,0.7295061360274558,0.7212186584200462,0.024616614706401693,16,0.9817706648539231,0.9814241612512905,0.9817298593290068,0.9831085366965278,0.9852615070315257,0.981552615677782,0.9829862134535613,0.9815181948686383,0.9827995022577447,0.9836625534281824,0.9825813808848182,0.001172672115377699,0.782,0.788,0.787,0.793,0.81,0.792,0.81,0.774,0.795,0.785,0.7916000000000001,0.010818502669038825,13,0.9333333333333333,0.9353333333333333,0.9324444444444444,0.9351111111111111,0.9381111111111111,0.9346666666666666,0.9344444444444444,0.9321111111111111,0.9346666666666666,0.9355555555555556,0.9345777777777778,0.001628299120153107,0.5045871559633027,0.4954128440366973,0.5321100917431193,0.42201834862385323,0.518348623853211,0.4657534246575342,0.5570776255707762,0.3926940639269406,0.502283105022831,0.4520547945205479,0.4842340077918813,0.04822290878205127,4,0.8078291814946619,0.809862735129639,0.7905439755973563,0.8012201321809863,0.8078291814946619,0.8077314343845371,0.8077314343845371,0.8021363173957273,0.8026449643947101,0.8087487283825026,0.804627808483932,0.005515929737163573
0.2813579797744751,0.018478662276118572,0.004411149024963379,0.0006306866177576898,20,4,12,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 12}",0.5219399538106235,0.49881235154394304,0.5124716553287982,0.4681933842239186,0.5317073170731706,0.4743276283618582,0.5660377358490565,0.4493827160493826,0.5071090047393365,0.48514851485148514,0.5015130261831573,0.03238163640883361,4,0.8173491379310346,0.8254742547425474,0.8204711616571894,0.83266183185603,0.8341001353179972,0.8306538049303323,0.8262277388019428,0.8247257158148247,0.8282993197278911,0.8321602598808878,0.8272123360660677,0.005172482218404974,0.7536163448227317,0.7097128041483844,0.7382358807104813,0.7178224500809498,0.7308096154297379,0.7190114535281427,0.7623144429048346,0.6749250171013629,0.7155473313104029,0.7363612977157257,0.7258356637752754,0.023367143348328342,13,0.9787229005593574,0.9782400653004055,0.9796747282818286,0.98126039700559,0.9821139878664826,0.9811184506817779,0.9800426557707933,0.9799476369825273,0.9811471949499178,0.9818533277257304,0.9804121345124411,0.001232863528809344,0.793,0.789,0.785,0.791,0.808,0.785,0.816,0.777,0.792,0.792,0.7928,0.01076847250077743,11,0.9246666666666666,0.9284444444444444,0.9263333333333333,0.9307777777777778,0.9318888888888889,0.9297777777777778,0.9284444444444444,0.9272222222222222,0.9298888888888889,0.9311111111111111,0.9288555555555555,0.0021637016749708497,0.518348623853211,0.481651376146789,0.518348623853211,0.42201834862385323,0.5,0.4429223744292237,0.547945205479452,0.4155251141552511,0.4885844748858447,0.4474885844748858,0.47828327259017217,0.04237376408955684,7,0.7712252160650738,0.7742755465175394,0.7702084392475852,0.788002033553635,0.7834265378749364,0.7884028484231943,0.7787385554425229,0.78382502543235,0.7741607324516785,0.7817904374364191,0.7794055372444934,0.006340452201052047
0.25997352600097656,0.022439192038663878,0.0041351795196533205,0.0005056102036107456,20,5,10,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.4966139954853273,0.4852941176470588,0.49777777777777776,0.5,0.5165876777251185,0.4951923076923077,0.5472154963680388,0.4400977995110024,0.5308056872037914,0.5035971223021584,0.5013181981712581,0.027005668184783893,5,0.8307056086844146,0.8346666666666667,0.8320084790673026,0.8404565967613485,0.8328461334041988,0.842409892133649,0.8404255319148936,0.8356634133474018,0.8345247550966376,0.8398109243697479,0.8363518001446263,0.0038960996504526072,0.7425326732208639,0.7188695182899646,0.7391187029259251,0.7397316924376451,0.7370802928271428,0.7370804319482691,0.7460608399253972,0.6927396675611995,0.7300907980051332,0.7318974035161571,0.7315202020657698,0.01478464189196025,8,0.9794664357751037,0.9804164563441242,0.980629808880511,0.982155299394365,0.9808350292263699,0.9821268502269604,0.9815882296452256,0.9810596605182618,0.9810482351236299,0.9821798553805365,0.9811505860515088,0.000835362473775312,0.777,0.79,0.774,0.796,0.796,0.79,0.813,0.771,0.802,0.793,0.7902,0.01240806189539687,16,0.9272222222222222,0.9311111111111111,0.9295555555555556,0.9332222222222222,0.9301111111111111,0.9334444444444444,0.9333333333333333,0.9307777777777778,0.9305555555555556,0.9322222222222222,0.9311555555555555,0.0018712905693829907,0.5045871559633027,0.4541284403669725,0.5137614678899083,0.46788990825688076,0.5,0.4703196347031963,0.5159817351598174,0.410958904109589,0.5114155251141552,0.4794520547945205,0.48284948263583427,0.03165669673336746,5,0.8169801728520589,0.7956278596847992,0.7981698017285206,0.8047788510421963,0.7966446365022878,0.8143438453713123,0.8036622583926755,0.8056968463886063,0.8016276703967447,0.8133265513733469,0.8050858493732548,0.007197826946506504
0.25745158195495604,0.01146918465349696,0.004352593421936035,0.0002551826797434926,20,5,8,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.5148063781321185,0.49635036496350365,0.4727272727272727,0.48157248157248156,0.5280373831775701,0.4927536231884058,0.5467625899280576,0.43781094527363185,0.5280373831775702,0.5120772946859903,0.5010935716826601,0.030213811157461353,6,0.8304426611441884,0.8348428343100693,0.8315145062549907,0.8411858125992588,0.8341282458929519,0.8432659490679968,0.8394336094042212,0.8320974576271186,0.8348284960422164,0.8395904436860068,0.8361330016029018,0.004202846142485173,0.7463073981088247,0.7274807010957554,0.724574133602384,0.7319182758863416,0.7418287618198456,0.7284566677775244,0.7438654341992177,0.6826250153473771,0.7349610322791877,0.7388256479516369,0.7300843068068095,0.017282278935842978,11,0.9793991373806005,0.9805452702420885,0.9807519363107078,0.9822440667718623,0.9810176240110262,0.9823182255870411,0.9817409900639562,0.9811175106176626,0.9811106409183588,0.9820039187657333,0.9812249320669038,0.0008481646233926987,0.787,0.793,0.768,0.789,0.798,0.79,0.811,0.774,0.798,0.798,0.7906000000000001,0.01178303865732436,15,0.9272222222222222,0.9311111111111111,0.9296666666666666,0.9333333333333333,0.9304444444444444,0.9336666666666666,0.9332222222222222,0.9295555555555556,0.9304444444444444,0.9321111111111111,0.9310777777777778,0.0019347695814575332,0.518348623853211,0.46788990825688076,0.47706422018348627,0.44954128440366975,0.518348623853211,0.4657534246575342,0.5205479452054794,0.4018264840182648,0.5159817351598174,0.4840182648401826,0.48193205144317364,0.036408712204325754,6,0.8154550076258261,0.7966446365022878,0.7941026944585663,0.8078291814946619,0.8002033553634977,0.8168870803662258,0.7990844354018312,0.7990844354018312,0.8046795523906409,0.8133265513733469,0.8047296930378716,0.007803054491453168
0.27315964698791506,0.017728891444677854,0.0045868873596191405,0.0007926094245853912,20,4,8,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.5046296296296295,0.4805825242718446,0.5246636771300448,0.49494949494949503,0.5288461538461539,0.46798029556650245,0.5601965601965602,0.44887780548628425,0.5106382978723404,0.48756218905472637,0.5008926628003582,0.030637635604109033,7,0.853475935828877,0.8519125683060109,0.8548955790615677,0.8664529914529914,0.8592233009708737,0.8586021505376343,0.8633171258779039,0.8594550849743728,0.860508701472557,0.8573761567773543,0.8585219595260144,0.004181159785478879,0.7317745606419672,0.7012805321570192,0.744025551983857,0.7308418780356178,0.7418610244257257,0.7105455480913709,0.7475692678278053,0.668484965417244,0.7222095545460392,0.7232473295564169,0.7221840212683063,0.02265549465383243,15,0.9866198358511921,0.9846918199777344,0.9867165185608032,0.9878333755363902,0.987642973848827,0.987137789680757,0.9874638834598177,0.9865692678288944,0.9876383376658237,0.9871922410868182,0.9869506043497058,0.0008660397247560007,0.786,0.786,0.788,0.8,0.804,0.784,0.821,0.779,0.793,0.794,0.7935000000000001,0.011629703349612993,10,0.9391111111111111,0.9397777777777778,0.9405555555555556,0.9444444444444444,0.942,0.9415555555555556,0.9437777777777778,0.9421111111111111,0.9421111111111111,0.9417777777777778,0.9417222222222223,0.0015493925532125783,0.5,0.4541284403669725,0.536697247706422,0.44954128440366975,0.5045871559633027,0.4337899543378995,0.5205479452054794,0.410958904109589,0.4931506849315068,0.4474885844748858,0.4750890201499728,0.03918049210313742,8,0.8113879003558719,0.7925775292323335,0.8012201321809863,0.8246059989832232,0.809862735129639,0.8123092573753815,0.8128179043743642,0.8102746693794507,0.8173957273652085,0.801119023397762,0.8093570877774221,0.008594723656275064
0.287047290802002,0.015972406046418933,0.005775928497314453,0.0037423070786777994,20,3,10,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.5136363636363636,0.49881235154394304,0.5277161862527716,0.45959595959595956,0.5153664302600472,0.4771084337349397,0.5614849187935036,0.44334975369458124,0.536697247706422,0.46715328467153283,0.5000920929890065,0.035725818254968594,8,0.8600052728710783,0.859941752713794,0.8565321934277317,0.8698162729658794,0.8591961671546446,0.8593377483443708,0.8662759722962173,0.8604589817989976,0.8623417721518988,0.859946949602122,0.8613853083326735,0.0036792316365862874,0.7385203782350593,0.7176142096248153,0.7193857199840447,0.7225327905394309,0.7435181491822895,0.6911113839533674,0.7511737089201878,0.6600424464595793,0.7277463034746461,0.7132291465689111,0.7184874236942331,0.025284033319232787,17,0.9855360859268214,0.984541320238362,0.9853481419679511,0.9877173201417877,0.9869007397835652,0.9848205677929407,0.9874253046747797,0.986295926109225,0.9867377562433995,0.9864020810416257,0.9861725243920457,0.0010220976090696862,0.786,0.789,0.787,0.786,0.795,0.783,0.811,0.774,0.798,0.781,0.7889999999999999,0.009736529155710476,17,0.941,0.9412222222222222,0.9403333333333334,0.9448888888888889,0.9412222222222222,0.941,0.9442222222222222,0.9412222222222222,0.942,0.9413333333333334,0.9418444444444443,0.0014170043170604336,0.518348623853211,0.481651376146789,0.5458715596330275,0.41743119266055045,0.5,0.4520547945205479,0.5525114155251142,0.410958904109589,0.5342465753424658,0.4383561643835616,0.4851430606174857,0.050343980855270906,3,0.8291814946619217,0.8256227758007118,0.8149466192170819,0.842399593289273,0.820538891713269,0.8250254323499492,0.82706002034588,0.8296032553407935,0.8316378433367243,0.8245167853509664,0.8270532711406571,0.006849526066829923
0.20384089946746825,0.011784119557340836,0.004688119888305664,0.0006444637410293435,10,3,12,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.5382716049382715,0.4743935309973046,0.5108433734939759,0.4545454545454546,0.5185185185185185,0.49874055415617125,0.5463917525773195,0.4257703081232493,0.5463659147869673,0.48293963254593175,0.4996780644683165,0.03840661767540549,9,0.7520325203252032,0.7466275659824047,0.7723507569265924,0.7486662714878483,0.7505924170616114,0.7631799163179916,0.7475813544415126,0.7659208261617899,0.7539954337899544,0.7813211845102506,0.7582268247005158,0.011271188778969599,0.7770712592974964,0.7622480583777189,0.7612919120580024,0.7360126938689316,0.7582122996785472,0.7345313057255947,0.7659802735048732,0.687965902513462,0.7117996480334894,0.7393284572524395,0.7434441810310555,0.0259994266801672,1,0.9215420353651257,0.9102113639447298,0.9278848909755166,0.9321023172694981,0.9268937757370277,0.9210932960123059,0.9198793116763772,0.9293128189167512,0.9204494244059735,0.9289102545375448,0.923827948884085,0.00612664795329931,0.813,0.805,0.797,0.808,0.818,0.801,0.824,0.795,0.819,0.803,0.8083,0.00934933152690604,2,0.9051111111111111,0.904,0.9114444444444444,0.9057777777777778,0.9064444444444445,0.9056666666666666,0.9043333333333333,0.9093333333333333,0.9042222222222223,0.9146666666666666,0.9071,0.00338896174785065,0.5,0.4036697247706422,0.48623853211009177,0.3669724770642202,0.44954128440366975,0.4520547945205479,0.4840182648401826,0.3470319634703196,0.4977168949771689,0.4200913242009132,0.44073352603577554,0.05189426001421409,10,0.6583629893238434,0.6471784443314692,0.6873411286222674,0.6420945602440264,0.6441281138790036,0.6958290946083419,0.6485249237029501,0.6790437436419126,0.6719226856561547,0.6978636826042727,0.6672289366614241,0.020780832898097207
0.27323455810546876,0.01724451424217504,0.004449701309204102,0.0003887333330972527,20,4,10,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5045871559633027,0.4855769230769231,0.5113122171945701,0.4752475247524752,0.526829268292683,0.4714640198511166,0.5388349514563108,0.458128078817734,0.5119617224880382,0.4862155388471177,0.49701574007402716,0.02451382788526047,10,0.8368111289459603,0.8378304715181247,0.8380849919311458,0.8561571125265393,0.8422474338195569,0.8450628846668452,0.8444565513484065,0.8409457281031703,0.8425876010781671,0.8433342383926147,0.842751814233053,0.005226110545016674,0.7329272155611347,0.697975081536404,0.743538679931486,0.7205706375090922,0.7350184190149933,0.7176842708388146,0.7454849478773847,0.6810902776559731,0.7180409146451979,0.7372119808932466,0.7229542425463727,0.019528912922907107,14,0.9828684744321401,0.9815942866771371,0.9829580369571556,0.9855043161691586,0.9842753072504224,0.9843671314825737,0.9845698599246618,0.9836525381297236,0.9843212491224863,0.9843887529572247,0.9838499953102684,0.001053652044351654,0.784,0.786,0.784,0.788,0.806,0.787,0.81,0.78,0.796,0.795,0.7916000000000001,0.009446692542895645,13,0.9322222222222222,0.9338888888888889,0.9331111111111111,0.9397777777777778,0.9351111111111111,0.9356666666666666,0.9365555555555556,0.9342222222222222,0.9351111111111111,0.9358888888888889,0.9351555555555555,0.001984632316601453,0.5045871559633027,0.463302752293578,0.518348623853211,0.44036697247706424,0.4954128440366973,0.4337899543378995,0.5068493150684932,0.4246575342465753,0.4885844748858447,0.4429223744292237,0.47188220015918897,0.03297085871279222,9,0.7951194712760549,0.7813929842399593,0.7920691408235893,0.8200305033045246,0.7925775292323335,0.8031536113936928,0.7884028484231943,0.7960325534079349,0.7950152594099695,0.7899287894201424,0.7953722690931395,0.00980587103797768
