mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall
6.95109076499939,0.25573167775788175,0.26418490409851075,0.009955900585654754,10.0,3,scale,poly,"{'C': 10.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.7565308254963427,0.7785787847579814,0.7612095933263816,0.7883211678832117,0.759467758444217,0.767466110531804,0.776495278069255,0.7673216132368149,0.7832460732984293,0.8044806517311609,0.77431178567756,0.014188448107681072,1,0.8756880733944954,0.8786285714285714,0.8769918605984179,0.8755728689275895,0.8781551170261587,0.875172097292336,0.8774090546242446,0.877992897239088,0.8787635947338295,0.8768789443488239,0.8771253079613555,0.0012331569216357382,0.8528103194417771,0.86256881761731,0.8563672300108827,0.8657456308815057,0.8447855779732828,0.8690623362178989,0.8652015795095839,0.8450256250225043,0.8683061880128505,0.8674340170673451,0.859730732175494,0.008904632786613735,4,0.9446193956586415,0.9452490619710591,0.9463651539066872,0.9449610493990707,0.945356281696224,0.9438588633302463,0.9444143444934534,0.9462914519668089,0.9452173867085895,0.9437431339717728,0.9450076123102555,0.0008448913356578634,0.767,0.785,0.771,0.797,0.765,0.777,0.787,0.775,0.793,0.808,0.7825,0.013275918047351766,2,0.8795555555555555,0.882,0.8807777777777778,0.8793333333333333,0.882,0.8791111111111111,0.8805555555555555,0.8816666666666667,0.8823333333333333,0.8807777777777778,0.8808111111111112,0.001122222222222237,0.7357723577235772,0.7682926829268293,0.741869918699187,0.7682926829268293,0.7525354969574036,0.7464503042596349,0.7505070993914807,0.7525354969574036,0.7586206896551724,0.8012170385395537,0.7576093768037071,0.017555508186309163,4,0.8610735227785296,0.8669373026612539,0.8626522327469553,0.8617501127649978,0.8632979923302504,0.8603654410106023,0.8678096097450936,0.8644258966839612,0.8657793819084142,0.8619445071057974,0.8636035999735855,0.0024142856998709884
9.06473605632782,0.7096636854955146,0.2833522081375122,0.00999464798934669,100.0,5,scale,poly,"{'C': 100.0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.7617065556711757,0.7692307692307692,0.777310924369748,0.7741935483870968,0.7738693467336685,0.7769929364278506,0.7692307692307692,0.7666666666666666,0.7880041365046535,0.7824267782426779,0.7739632431465078,0.007331336955364869,2,0.9997744700045106,0.9998872222848765,0.9997744700045106,0.9998872222848765,0.9998871968415115,0.9998871968415115,0.9997744191292578,0.9998871968415115,0.9997743682310469,0.9998871968415115,0.9998420959305123,5.5247503876942234e-05,0.8367982203444082,0.8411873439600538,0.8466447410537097,0.8485572306510467,0.8257218414809302,0.8358798324471596,0.8358198206848542,0.8319430608399248,0.8469500022004312,0.843945413301007,0.8393447506963525,0.007013166317905585,5,0.9999999506066589,0.9999999506066589,0.9999999012133178,0.9999999506066588,1.0,0.9999999506063344,0.9999999506063344,1.0,0.9999999012126689,0.9999999506063344,0.9999999506064967,3.1239194418831655e-08,0.771,0.775,0.788,0.783,0.775,0.779,0.781,0.776,0.795,0.792,0.7815,0.00753989389845773,3,0.9997777777777778,0.9998888888888889,0.9997777777777778,0.9998888888888889,0.9998888888888889,0.9998888888888889,0.9997777777777778,0.9998888888888889,0.9997777777777778,0.9998888888888889,0.9998444444444443,5.4433105395212e-05,0.7439024390243902,0.7621951219512195,0.7520325203252033,0.7560975609756098,0.7809330628803245,0.7809330628803245,0.7403651115618661,0.7464503042596349,0.7728194726166329,0.7586206896551724,0.7594349346130379,0.01396859878609796,3,0.9997744700045106,0.9997744700045106,0.9997744700045106,0.9997744700045106,0.9997744191292578,0.9997744191292578,0.9997744191292578,0.9997744191292578,0.9995488382585157,0.9997744191292578,0.9997518813922847,6.76810488388311e-05
9.196525931358337,0.6889737427344171,0.2704028129577637,0.013606391058768964,1000.0,5,scale,poly,"{'C': 1000.0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.7655601659751038,0.770961145194274,0.7746625129802699,0.7743271221532092,0.7745779543197616,0.7757575757575758,0.7705263157894737,0.7639034627492131,0.7859358841778696,0.7828810020876826,0.7739093141184433,0.006478397250388157,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8355138915562383,0.835942001152295,0.8448402791114525,0.8477290186287689,0.8224291961224399,0.8317430216322399,0.8368440214282,0.8302187228696826,0.8447895787574364,0.8408288024452792,0.8370878533704034,0.007356112943784428,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.774,0.776,0.783,0.782,0.773,0.778,0.782,0.775,0.793,0.792,0.7808,0.0067349832961931,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.766260162601626,0.758130081300813,0.7601626016260162,0.7910750507099391,0.7789046653144016,0.742393509127789,0.7383367139959433,0.77079107505071,0.7606490872210954,0.7616702946948333,0.015277480390841761,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.3377162456512455,0.18751047257228812,0.3132012844085693,0.013512496754248015,10.0,5,scale,poly,"{'C': 10.0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.7713976164680391,0.7680851063829788,0.7737068965517242,0.7808510638297874,0.7592788971367975,0.7748691099476439,0.7705817782656422,0.7654054054054055,0.7724288840262582,0.7874186550976139,0.772402341311189,0.0074081201841789705,4,0.9643479270700267,0.9644599303135889,0.9645884128642749,0.9656532838245533,0.9647960962007668,0.9649163568773235,0.9663885025498377,0.9654851830331204,0.9650284652027419,0.9634713820381573,0.9649135539974392,0.0007607711195356737,0.868898438000128,0.8636010818769606,0.861148454004225,0.8641172140067856,0.8491904413264999,0.8514628867257983,0.8573960496257267,0.8562958339834609,0.8722629635408541,0.8692103652315853,0.8613583728322025,0.007330825243430635,3,0.998139896167294,0.9975833813930544,0.9978798896197129,0.9978824580734502,0.9976429836717877,0.9976974154912662,0.997603122983658,0.9981199289067093,0.9981123716758742,0.9979381108236783,0.9978599558806487,0.00020799785372996524,0.789,0.782,0.79,0.794,0.773,0.785,0.791,0.783,0.792,0.804,0.7883000000000001,0.00784920378127617,1,0.9658888888888889,0.966,0.9661111111111111,0.9671111111111111,0.9663333333333334,0.9664444444444444,0.9677777777777777,0.967,0.9665555555555555,0.9651111111111111,0.9664333333333334,0.000703518494145617,0.7235772357723578,0.733739837398374,0.7296747967479674,0.7459349593495935,0.7261663286004056,0.7505070993914807,0.7119675456389453,0.718052738336714,0.716024340770791,0.7363083164300203,0.7291953198436649,0.012004375908965092,6,0.9364005412719891,0.9364005412719891,0.936851601262968,0.9384303112313938,0.9366117753214528,0.9368373561921949,0.9404466501240695,0.9370629370629371,0.9368373561921949,0.934130385743289,0.937000945567448,0.0015201372815449518
43.20882637500763,1.8362402379677671,0.2269900321960449,0.006528071510115636,100.0,3,scale,poly,"{'C': 100.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.7701863354037267,0.7718940936863545,0.7712820512820512,0.7814432989690722,0.7492323439099283,0.7657378740970072,0.7546391752577319,0.7531120331950208,0.7880041365046535,0.7899497487437186,0.7695481091049265,0.013516412346562782,5,0.9284169796289974,0.9312613430127042,0.9308776716689404,0.9288551004198343,0.9297088262056415,0.9314726571363741,0.9316064530788457,0.930587164314975,0.9289368959636156,0.9297986119012402,0.930152170333117,0.0011088816979582922,0.8387627232571538,0.8415834453620127,0.831792938992382,0.8461926253120801,0.8219571035923041,0.8408648095026626,0.8435693395905598,0.8173522010314022,0.8541434121087734,0.8510388036055067,0.8387257402354837,0.011257679657575268,6,0.9683004897250984,0.9685774381886789,0.970469795873127,0.9688350738558872,0.9692928471896807,0.968589135636043,0.9695805158980675,0.9705289236710302,0.9688237555475878,0.9686122024778728,0.9691610178063073,0.0007554290594268761,0.778,0.776,0.777,0.788,0.755,0.773,0.762,0.762,0.795,0.791,0.7757,0.012554282137979864,6,0.9301111111111111,0.9326666666666666,0.9324444444444444,0.9303333333333333,0.9313333333333333,0.9328888888888889,0.9331111111111111,0.9322222222222222,0.9305555555555556,0.9314444444444444,0.9317111111111112,0.0010519822558706217,0.7560975609756098,0.7703252032520326,0.7642276422764228,0.7703252032520326,0.742393509127789,0.7525354969574036,0.742393509127789,0.7363083164300203,0.7728194726166329,0.7971602434077079,0.7604586157423441,0.01739664518223259,2,0.9199368516012629,0.9258006314839874,0.9233198015336039,0.9230942715381145,0.9219490187232122,0.9260094743965712,0.9248815700428603,0.9224001804646966,0.9214978569817279,0.9217234378524701,0.9230613094618508,0.0018774349021258567
3.2331706047058106,0.13449443942941663,0.3035515308380127,0.0287713316538813,1.0,3,scale,poly,"{'C': 1.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.7674418604651162,0.7700534759358287,0.7790821771611527,0.7570498915401301,0.743455497382199,0.7802313354363827,0.7680690399137001,0.7349137931034483,0.7558886509635974,0.7834394904458598,0.7639625212347414,0.01521853518117763,6,0.8141259564449675,0.8171891511095456,0.8128819934179595,0.8150152977171098,0.8178299120234603,0.8146931111371903,0.8145463049579046,0.8161149723171164,0.81428403617996,0.8133836003770029,0.8150064335682217,0.0015072837800780827,0.866889923820498,0.8725313680302158,0.8743878432878818,0.8647973881313615,0.8451336461946541,0.8767918512028356,0.8754755932162704,0.852499089821605,0.8705466271389193,0.871870886693792,0.8670924217538033,0.00991155091330452,1,0.9105417935828567,0.9101844821532968,0.9103371569706551,0.9101990037955818,0.9109742401661288,0.9090844385207169,0.9101462541498706,0.9120669762299406,0.9094698572933031,0.9096339430503878,0.9102638145912738,0.0007925336973340791,0.78,0.785,0.793,0.776,0.755,0.791,0.785,0.754,0.772,0.796,0.7787,0.014000357138301877,5,0.8245555555555556,0.827,0.8231111111111111,0.8253333333333334,0.8274444444444444,0.8245555555555556,0.8237777777777778,0.8265555555555556,0.8243333333333334,0.824,0.8250666666666667,0.0013915086403958343,0.7378048780487805,0.7317073170731707,0.741869918699187,0.709349593495935,0.7200811359026369,0.7525354969574036,0.7221095334685599,0.691683569979716,0.716024340770791,0.7484787018255578,0.7271644486221739,0.01795601299626742,9,0.7798827244023455,0.7848443843031123,0.7798827244023455,0.7810103743797925,0.7863749154071735,0.782991202346041,0.785698172794947,0.7814121362508459,0.7818632979923302,0.77870516580194,0.7822665098080873,0.0024968854723019466
236.6290120124817,13.516836929552358,0.1513880968093872,0.02534349528866215,1000.0,3,scale,poly,"{'C': 1000.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.7520661157024795,0.7765419615773509,0.7659137577002054,0.7701736465781409,0.7477017364657815,0.7436159346271707,0.7586206896551724,0.7517587939698493,0.7758444216990787,0.7724550898203593,0.7614692147795588,0.011615302520340732,7,0.9760235240895725,0.9777375974686405,0.9788485465445087,0.9769074032148517,0.9767758015180695,0.9771182600815587,0.9774062358788975,0.9772237960339943,0.9756979767152706,0.9756484313059237,0.9769387572851288,0.0009320467933042369,0.8222224889571731,0.8354738813136163,0.8112636835029767,0.8188936367710135,0.8087065064752691,0.7988805805937965,0.8210609279418766,0.8020612039959832,0.8358678300946984,0.8300706938559956,0.8184501433502399,0.012440309152631423,10,0.9889200857231314,0.9901204426986862,0.9906325034659308,0.9907345501086556,0.9886512620007466,0.9899518960030201,0.9903420565675028,0.9894558354195159,0.9886643513221276,0.9892049155983269,0.9896677898907644,0.0007528182241733746,0.76,0.779,0.772,0.775,0.753,0.749,0.769,0.753,0.781,0.772,0.7663,0.01103675676999363,7,0.9764444444444444,0.9781111111111112,0.9792222222222222,0.9773333333333334,0.9772222222222222,0.9775555555555555,0.9777777777777777,0.9776666666666667,0.9761111111111112,0.9761111111111112,0.9773555555555555,0.000911923756830353,0.7398373983739838,0.7804878048780488,0.758130081300813,0.766260162601626,0.742393509127789,0.7383367139959433,0.7363083164300203,0.7586206896551724,0.768762677484787,0.7849898580121704,0.7574127211860354,0.016869466906467234,5,0.9731619305367614,0.9756427604871448,0.9758682904826342,0.9731619305367614,0.9724791337694564,0.9729302955109407,0.9758628468305888,0.9727047146401985,0.9736070381231672,0.9715768102864877,0.973699575120414,0.0014602353509040383
14.291821837425232,1.0877630894898536,0.27469706535339355,0.005904141895689528,100.0,4,scale,poly,"{'C': 100.0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.7378435517970401,0.7448979591836734,0.7369519832985386,0.7282157676348547,0.7569230769230769,0.7274611398963731,0.7448559670781894,0.729145211122554,0.7585513078470825,0.7432712215320912,0.7408117186313474,0.01053604411594157,8,0.9989850005638886,0.9984209339048049,0.9981953530340626,0.9987591652566271,0.9984205776173285,0.998646514775547,0.9981937231880785,0.9984202211690363,0.9984205776173285,0.9987591652566272,0.998522123238333,0.0002445359295811518,0.8065024646309455,0.7951835669931503,0.7829284296779976,0.7926349145381217,0.8179923264959932,0.7855379654412266,0.8169881296734159,0.7859700501298255,0.8040735984252912,0.8071622037919433,0.7994973649797911,0.01222635807359024,15,0.9999930849322451,0.9998582411110262,0.9999898249717322,0.9998728615399934,0.9999898742985545,0.9998582895734268,0.9998761206867044,0.9998754785690517,0.9998564126141346,0.9999890346062393,0.9999159222903108,6.123245088167874e-05,0.752,0.75,0.748,0.738,0.763,0.737,0.752,0.737,0.76,0.752,0.7489,0.008688498144098332,10,0.999,0.9984444444444445,0.9982222222222222,0.9987777777777778,0.9984444444444445,0.9986666666666667,0.9982222222222222,0.9984444444444445,0.9984444444444445,0.9987777777777778,0.9985444444444443,0.00024062675364118914,0.709349593495935,0.741869918699187,0.717479674796748,0.7134146341463414,0.7484787018255578,0.7119675456389453,0.7342799188640974,0.718052738336714,0.7647058823529411,0.7281947261663286,0.7287793334322796,0.017377315026764716,8,0.998872350022553,0.9981957600360848,0.9979702300405954,0.9984212900315742,0.9981953530340627,0.998646514775547,0.9972930295510941,0.9979697721633205,0.9981953530340627,0.998646514775547,0.9982406167464444,0.00042564459019726745
15.084933805465699,0.5117223120341916,0.27328193187713623,0.007270562067668466,1000.0,4,scale,poly,"{'C': 1000.0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.729758149316509,0.7469635627530363,0.7302904564315352,0.7342295760082731,0.7422680412371135,0.7280248190279215,0.7492323439099283,0.7311608961303463,0.755020080321285,0.7372793354101765,0.7384227260546125,0.008949868939419162,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8003288841943538,0.7904503552909545,0.7839006785737148,0.787789674156584,0.8110909738308708,0.7798968597845178,0.8132433957055583,0.783201507495469,0.8046257066385012,0.7981564386619777,0.7952684474332502,0.011336784804979197,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,3.510833468576701e-17,0.743,0.75,0.74,0.743,0.75,0.737,0.755,0.736,0.756,0.747,0.7457,0.006694027188471831,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7052845528455285,0.75,0.7154471544715447,0.7215447154471545,0.7302231237322515,0.7139959432048681,0.742393509127789,0.7281947261663286,0.7626774847870182,0.7200811359026369,0.728984234568512,0.01692055631761757,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.027580332756043,0.2392726829250849,0.3267251968383789,0.008079298580121737,10.0,4,scale,poly,"{'C': 10.0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.745054945054945,0.734475374732334,0.7264864864864865,0.7254685777287763,0.728051391862955,0.732824427480916,0.7266739846322723,0.7096069868995634,0.7406616862326574,0.7475622968580714,0.7316866157968979,0.010544808372895521,10,0.9345398989305441,0.9357755078079135,0.9344589049126509,0.9335841072058304,0.9302435007646159,0.9346167390538795,0.9354952414522383,0.9356615492792687,0.9349278930707,0.9334426997890789,0.9342746042266722,0.0015405557504646688,0.8427477434223162,0.8098793291082518,0.8024694321746367,0.825423308366942,0.8147556921156547,0.8256658305027786,0.8288184484158894,0.8083984460954347,0.8230733223711847,0.8239454933166901,0.820517704588978,0.011184446456844686,9,0.9869081467598659,0.9866080822126478,0.9870012532078506,0.9856360212596842,0.9863098540708605,0.9870649844303757,0.9850543658789348,0.9861479416350617,0.9863994541802378,0.9870411272898965,0.9864171230925415,0.0006308239023267883,0.768,0.752,0.747,0.751,0.746,0.755,0.751,0.734,0.757,0.767,0.7527999999999999,0.009463614531456792,9,0.9381111111111111,0.9392222222222222,0.9378888888888889,0.9372222222222222,0.9341111111111111,0.9381111111111111,0.939,0.939,0.9383333333333334,0.9368888888888889,0.9377888888888888,0.0014198330626964196,0.6890243902439024,0.6971544715447154,0.6829268292682927,0.6686991869918699,0.6896551724137931,0.6815415821501014,0.6713995943204868,0.6592292089249493,0.7038539553752535,0.6997971602434077,0.6843281551476773,0.013735324015065825,10,0.8967072620658547,0.8987370320252593,0.8987370320252593,0.8955796120884078,0.8919467629145048,0.8980374464245432,0.8980374464245432,0.900518836002707,0.8993909316489962,0.8984886081660275,0.8976180969786103,0.0022873528264626664
