mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall
5.77652382850647,0.36657079383757335,0.2869093418121338,0.018742296302354716,100.0,5,scale,poly,"{'C': 100.0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.5637583892617448,0.636144578313253,0.634032634032634,0.5819070904645477,0.6033254156769595,0.5781990521327014,0.5904761904761904,0.5962441314553991,0.6004514672686231,0.5525672371638142,0.5937106186245866,0.025595146592323426,1,0.9987274115551031,0.9982174688057042,0.9989821882951654,0.9989821882951654,0.9987274115551031,0.9992364469330618,0.9992364469330618,0.9987267634326458,0.9987267634326458,0.9987267634326458,0.9988289852670305,0.0002837123692909453,0.7957190454961403,0.8270079072714047,0.8306154532016238,0.8078321875219973,0.8308442244069547,0.7680821333146242,0.8228649606230157,0.7857155385613807,0.8257999637509574,0.7879372540765557,0.8082418668224655,0.021389800607375123,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.805,0.849,0.843,0.829,0.833,0.822,0.828,0.828,0.823,0.817,0.8276999999999999,0.011841030360572501,10,0.9994444444444445,0.9992222222222222,0.9995555555555555,0.9995555555555555,0.9994444444444445,0.9996666666666667,0.9996666666666667,0.9994444444444445,0.9994444444444445,0.9994444444444445,0.9994888888888889,0.00012372809695177927,0.5779816513761468,0.6055045871559633,0.6238532110091743,0.5458715596330275,0.5825688073394495,0.5570776255707762,0.5662100456621004,0.5799086757990868,0.6073059360730594,0.5159817351598174,0.5762263834778601,0.030275680038018272,3,0.9974580579562786,0.99644128113879,0.9979664463650229,0.9979664463650229,0.9974580579562786,0.9984740590030519,0.9984740590030519,0.9974567650050865,0.9974567650050865,0.9974567650050865,0.9976608702802757,0.0005660340560849247
5.918704533576966,0.2632893032892937,0.2584976673126221,0.014844108513350482,1000.0,5,scale,poly,"{'C': 1000.0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.5553145336225597,0.6335697399527186,0.6270022883295194,0.5741626794258374,0.5943396226415093,0.5835294117647059,0.5849056603773585,0.593103448275862,0.5874439461883408,0.5560975609756097,0.5889468891554019,0.024418224268999263,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7932964170909688,0.8226319247284075,0.8260810905933973,0.8024531312325488,0.827389192613623,0.7646443208858799,0.8167201632376242,0.7816521378165213,0.8229877396383282,0.7844351288302667,0.8042291246667566,0.021098884892096628,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.795,0.845,0.837,0.822,0.828,0.823,0.824,0.823,0.816,0.818,0.8230999999999999,0.012509596316428426,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5871559633027523,0.6146788990825688,0.6284403669724771,0.5504587155963303,0.5779816513761468,0.5662100456621004,0.5662100456621004,0.589041095890411,0.5981735159817352,0.5205479452054794,0.5798898244732101,0.02967125449374837,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.63423101902008,0.35665805380632465,0.20026373863220215,0.012094807336976415,10.0,3,scale,poly,"{'C': 10.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.5271317829457364,0.614609571788413,0.6453333333333333,0.5643835616438355,0.586021505376344,0.5958549222797928,0.5844504021447721,0.582010582010582,0.5772151898734176,0.5558441558441558,0.5832855007240382,0.03049588309307248,3,0.7890173410404625,0.7860034702139965,0.7830626450116009,0.7953956834532374,0.7858591712547087,0.7930146006298311,0.7812953819343594,0.7995437696036498,0.7962003454231433,0.7925608011444922,0.7901953209709481,0.005760962070229398,0.8385051268213707,0.8376956287101996,0.8729733217579015,0.8421068068232478,0.8567716276777964,0.831944761136349,0.8450704225352111,0.827273311934705,0.8389373183893731,0.8264781716450634,0.8417756497431219,0.013362317582199107,6,0.9459048131797291,0.9454147131639058,0.9440168438267384,0.944597952090338,0.9447345728912091,0.9464507662390291,0.9442066162580184,0.947104327737011,0.9458006757470111,0.9474169352116489,0.9455648216344639,0.00112446264410927,0.817,0.847,0.867,0.841,0.846,0.844,0.845,0.842,0.833,0.829,0.8411,0.012437443467208214,2,0.9188888888888889,0.9177777777777778,0.9168888888888889,0.921,0.9178888888888889,0.9196666666666666,0.9163333333333333,0.9218888888888889,0.9213333333333333,0.9194444444444444,0.9191111111111111,0.0018060255798470128,0.46788990825688076,0.5596330275229358,0.555045871559633,0.4724770642201835,0.5,0.5251141552511416,0.4977168949771689,0.502283105022831,0.5205479452054794,0.4885844748858447,0.50892924469021,0.02961600922219965,8,0.693950177935943,0.6908998474834773,0.6863243518047788,0.7025927808845959,0.6893746822572445,0.7044760935910478,0.6841302136317395,0.7131230925737538,0.7034587995930824,0.7044760935910478,0.6972806133346712,0.009100579807104704
4.83038558959961,0.2692071453748768,0.27831687927246096,0.027938786005571082,10.0,5,scale,poly,"{'C': 10.0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.5574572127139364,0.640826873385013,0.5933503836317136,0.5513513513513514,0.638961038961039,0.5909090909090909,0.5626598465473147,0.5473684210526316,0.599483204134367,0.5326370757180157,0.5815004498404474,0.03573276533626125,4,0.9384781435509983,0.9379049676025918,0.9384781435509983,0.9373650107991361,0.9379049676025918,0.9393040194227138,0.9393040194227138,0.9407327586206896,0.9390178089584459,0.9421576540220609,0.9390647493552942,0.0013686683033041496,0.8083014617893428,0.849181116403482,0.8547654801848942,0.8165782866796498,0.8608543138037026,0.8086635211852267,0.8352422546904507,0.799256309964394,0.8385105151456684,0.7919538818632008,0.8263307141710012,0.023232310027924346,10,0.9984950026062767,0.99916097479592,0.9986145638785735,0.9992081776440517,0.9986499840862066,0.9983185145482876,0.9987150046670568,0.9988857347729138,0.9986742926596033,0.9988333081203318,0.9987555557779222,0.00026275241345420874,0.819,0.861,0.841,0.834,0.861,0.838,0.829,0.828,0.845,0.821,0.8376999999999999,0.014007497992146933,6,0.9746666666666667,0.9744444444444444,0.9746666666666667,0.9742222222222222,0.9744444444444444,0.975,0.975,0.9755555555555555,0.9748888888888889,0.9761111111111112,0.9749000000000001,0.0005385164807134527,0.5229357798165137,0.5688073394495413,0.5321100917431193,0.46788990825688076,0.5642201834862385,0.5342465753424658,0.502283105022831,0.4748858447488584,0.5296803652968036,0.4657534246575342,0.5162812617820787,0.03557887905528961,7,0.884087442806304,0.8830706659888155,0.884087442806304,0.8825622775800712,0.8830706659888155,0.8855544252288912,0.8855544252288912,0.8880976602238047,0.8850457782299085,0.8906408952187183,0.8851771679300524,0.002382663522302047
27.356794428825378,2.210179840624135,0.18364145755767822,0.006463949265946368,100.0,3,scale,poly,"{'C': 100.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.54421768707483,0.588235294117647,0.6157517899761336,0.576271186440678,0.5876777251184834,0.5966587112171838,0.5933014354066986,0.5794392523364486,0.5759637188208618,0.530232558139535,0.57877493586485,0.023731989555259545,5,0.9102117394800322,0.9092855231469092,0.9037275408956824,0.9049531459170013,0.9017402945113789,0.9070452718992769,0.8990088400750067,0.9087991441561915,0.9078242229367632,0.910738076205702,0.9063333799223944,0.003679787068202456,0.8006698890166357,0.8209425373659636,0.8367981416739012,0.809462915601023,0.8270196391280884,0.7996421868696613,0.8183806032542286,0.8058863767912581,0.8021913130923357,0.8014838720993458,0.8122477474892442,0.01221598995326767,11,0.973180975358306,0.9719910009541047,0.9715603924298776,0.9735273705317318,0.9711719990102582,0.9752153542262825,0.972270567228902,0.9751297360791691,0.9749099780140696,0.9738485733153112,0.9732805947148014,0.0014247599599735647,0.799,0.818,0.839,0.825,0.826,0.831,0.83,0.82,0.813,0.798,0.8198999999999999,0.01273145710435374,13,0.9627777777777777,0.9623333333333334,0.9601111111111111,0.9605555555555556,0.9592222222222222,0.9614444444444444,0.9581111111111111,0.9621111111111111,0.9617777777777777,0.9627777777777777,0.9611222222222222,0.0014993414192097764,0.5504587155963303,0.5963302752293578,0.591743119266055,0.5458715596330275,0.5688073394495413,0.5707762557077626,0.5662100456621004,0.5662100456621004,0.5799086757990868,0.5205479452054794,0.5656863977210842,0.021256666043675466,4,0.8632435180477885,0.8637519064565328,0.8566344687341129,0.8591764107778342,0.8561260803253686,0.8611393692777213,0.8535096642929807,0.8641912512716174,0.861648016276704,0.8692777212614445,0.8608698406722105,0.004402551687426447
96.71797487735748,12.795199307315382,0.14158477783203124,0.028259021455216953,1000.0,3,scale,poly,"{'C': 1000.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.5191489361702127,0.579957356076759,0.5995623632385121,0.5553047404063204,0.5838779956427016,0.5897435897435898,0.5324675324675325,0.5594713656387665,0.541125541125541,0.5396145610278372,0.5600273981537772,0.02576682240407834,6,0.984599589322382,0.9848445928589777,0.9814337287261476,0.9832947828321768,0.9843147338647467,0.9874133059337272,0.9851052901900359,0.9869531849577898,0.9861396303901437,0.9871663244353183,0.9851265163511446,0.0017821852962541236,0.7692695746028766,0.80287547807316,0.8023416785940544,0.7628698467819517,0.8136629202937657,0.7937429475148943,0.7797169066704086,0.7720402949035015,0.7772087067861716,0.767906734721321,0.7841635088942105,0.016724863090306914,15,0.9958822201472888,0.9955478967589136,0.995038424058099,0.9954479973161603,0.995508645385965,0.9967212009912036,0.9954973098257527,0.9961338778570357,0.9953492135712863,0.996562113217851,0.9957688899129554,0.0005181854040586844,0.774,0.803,0.817,0.803,0.809,0.808,0.784,0.8,0.788,0.785,0.7971,0.012918591254467334,16,0.9933333333333333,0.9934444444444445,0.992,0.9927777777777778,0.9932222222222222,0.9945555555555555,0.9935555555555555,0.9943333333333333,0.994,0.9944444444444445,0.9935666666666666,0.0007608474807008866,0.5596330275229358,0.6238532110091743,0.6284403669724771,0.5642201834862385,0.6146788990825688,0.6301369863013698,0.5616438356164384,0.5799086757990868,0.5707762557077626,0.5753424657534246,0.5908633907251477,0.028130637207208795,1,0.9750889679715302,0.974580579562786,0.9674631418403661,0.9725470259278088,0.9730554143365532,0.9776195320447609,0.9755849440488301,0.9811800610376399,0.9771108850457783,0.9781281790437436,0.9752358730859797,0.0035477992573556515
8.319331955909728,0.3664946988324869,0.26006665229797366,0.015392954228369487,100.0,4,scale,poly,"{'C': 100.0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5433789954337899,0.5558086560364465,0.5765765765765767,0.5135802469135803,0.5493975903614458,0.5351473922902494,0.5592841163310963,0.5141509433962265,0.5,0.5327102803738318,0.5380034797713242,0.022499717734197136,7,0.9982174688057042,0.9982174688057042,0.9984725050916498,0.9984725050916498,0.9984725050916498,0.9984717269485481,0.9987267634326458,0.9979612640163099,0.9984717269485481,0.9979612640163099,0.9983445198248718,0.0002353015338633952,0.7567868790914851,0.7687181773387457,0.7752410896548488,0.7727480701095756,0.7823329970201083,0.7402639164167236,0.7617093177579383,0.7285355971445109,0.726916083466344,0.7779687673571525,0.7591220895357433,0.019421781325443796,21,0.9999999277138619,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999927713862,2.1685841411489547e-08,0.8,0.805,0.812,0.803,0.813,0.795,0.803,0.794,0.794,0.8,0.8019000000000002,0.006456779382943158,14,0.9992222222222222,0.9992222222222222,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.9994444444444445,0.9991111111111111,0.9993333333333333,0.9991111111111111,0.9992777777777777,0.00010243938285881865,0.5458715596330275,0.5596330275229358,0.5871559633027523,0.47706422018348627,0.5229357798165137,0.5388127853881278,0.5707762557077626,0.4977168949771689,0.4703196347031963,0.5205479452054794,0.5290834066440452,0.03697861524146422,6,0.99644128113879,0.99644128113879,0.9969496695475343,0.9969496695475343,0.9969496695475343,0.9969481180061037,0.9974567650050865,0.9959308240081384,0.9969481180061037,0.9959308240081384,0.9966946219953753,0.00046900619330602
8.583776497840882,0.5916165243132372,0.2523489475250244,0.008500249301718313,1000.0,4,scale,poly,"{'C': 1000.0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5315315315315315,0.5650224215246636,0.56,0.5196078431372549,0.5523809523809524,0.5351473922902494,0.5498891352549887,0.49648711943793905,0.5060240963855421,0.5416666666666667,0.5357757158609789,0.021587895201577285,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7559949787653394,0.7680259977944108,0.7710938783171825,0.77202069499519,0.7775698632065511,0.7350253450967323,0.7574295920813382,0.727641064318664,0.7272376475540665,0.7731160729424282,0.7565155135071902,0.01859611766455064,22,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,3.510833468576701e-17,0.792,0.806,0.802,0.804,0.812,0.795,0.797,0.785,0.795,0.802,0.799,0.007362064927722392,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5412844036697247,0.5779816513761468,0.5779816513761468,0.48623853211009177,0.5321100917431193,0.5388127853881278,0.5662100456621004,0.4840182648401826,0.4794520547945205,0.5342465753424658,0.5318336056302626,0.03562863131641123,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.475206708908081,0.0673043598190813,0.2214184284210205,0.015572437888291223,1.0,3,scale,poly,"{'C': 1.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.5306122448979591,0.5672514619883041,0.537037037037037,0.5365853658536586,0.5373134328358209,0.5574712643678161,0.5060240963855421,0.5196374622356495,0.4892966360856269,0.5272206303724929,0.5308449632059908,0.021514332682896754,9,0.6418152350081038,0.6414972571797355,0.629329880220136,0.6360401164671629,0.6405186385737439,0.6486486486486486,0.6412657410397158,0.6508344030808729,0.6430640489217895,0.6489259378005771,0.6421939906940486,0.006083159545686445,0.8487822332762383,0.8596400666369459,0.8690666134822496,0.867171918627842,0.8777012600014078,0.8410245616496822,0.8693105081297249,0.8387560731762931,0.8643291880799115,0.8491396698998475,0.8584922092960143,0.012589495244566326,1,0.9155385631727716,0.9145820007082596,0.9138199602411784,0.9134330848304576,0.9154228330657903,0.916994652626062,0.9142887865392075,0.917656023887463,0.9156902775098194,0.9180679889078218,0.9155494171488832,0.0015132961376374044,0.839,0.852,0.85,0.848,0.845,0.846,0.836,0.841,0.833,0.835,0.8425,0.006312685640834658,1,0.8772222222222222,0.8765555555555555,0.8727777777777778,0.875,0.8767777777777778,0.8786666666666667,0.8765555555555555,0.8791111111111111,0.8767777777777778,0.8783333333333333,0.8767777777777777,0.0017575235101952083,0.41743119266055045,0.44495412844036697,0.39908256880733944,0.4036697247706422,0.41284403669724773,0.4429223744292237,0.3835616438356164,0.3926940639269406,0.365296803652968,0.4200913242009132,0.40825478614218086,0.02365688623681632,10,0.5033045246568378,0.505338078291815,0.4941535332994408,0.4997458057956279,0.5022877478393493,0.5127161749745677,0.5050864699898271,0.5157680569684638,0.5081383519837233,0.5147507629704985,0.5061289506770151,0.006505973113376988
4.828690028190612,0.1511744838100042,0.25172998905181887,0.01294997703738119,10.0,4,scale,poly,"{'C': 10.0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5117493472584858,0.5661375661375662,0.532981530343008,0.5056179775280899,0.5567567567567567,0.5181347150259067,0.5529715762273901,0.4946236559139785,0.5055555555555555,0.5226666666666667,0.5267195347413405,0.023285112687311555,10,0.8955307262569833,0.8955890563930765,0.8917482517482517,0.8914988814317674,0.8884518123068278,0.8947221446523317,0.890695067264574,0.896339759709416,0.8939266722642039,0.8931169557918298,0.8931619327819262,0.002401180964591819,0.7725544944742955,0.7918827283605904,0.8085712944930665,0.7856413806048945,0.7997254745536029,0.7546056747291554,0.7997766591245272,0.7605458404223597,0.7643461432772642,0.783125486000269,0.7820775176040025,0.017492788806746713,16,0.9860085119818972,0.985492099811832,0.9877201031581018,0.9852087381507659,0.9863382813435766,0.9885594920298473,0.9856358926313726,0.9877128558251145,0.9872122355274237,0.9878133703728237,0.9867701580832755,0.0011136049822966696,0.813,0.836,0.823,0.824,0.836,0.814,0.827,0.812,0.822,0.821,0.8228,0.008133879763065094,12,0.9584444444444444,0.9584444444444444,0.957,0.9568888888888889,0.9558888888888889,0.9581111111111111,0.9566666666666667,0.9587777777777777,0.9578888888888889,0.9575555555555556,0.9575666666666667,0.0008839445823643838,0.44954128440366975,0.4908256880733945,0.463302752293578,0.41284403669724773,0.4724770642201835,0.45662100456621,0.4885844748858447,0.4200913242009132,0.4155251141552511,0.4474885844748858,0.4517301327971179,0.027058666132851232,9,0.8149466192170819,0.8154550076258261,0.8103711235383834,0.8103711235383834,0.8037620742247077,0.814852492370295,0.8082400813835199,0.8158697863682605,0.8123092573753815,0.8118006103763988,0.8117978176018239,0.0036161458353426543
