mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
107.36228380203247,1.5784807390414166,4.680981087684631,0.1703995027591629,1.0,scale,rbf,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.7490894374747066,0.7828814245244841,0.7642177696822505,0.761384335154827,0.755110301558389,0.7913377858733049,0.7126087836470351,0.7737300141671727,0.7573365715442218,0.7795992714025501,0.7627295695028942,0.021022446033883084,1,0.7933438272993029,0.790577917697324,0.7932810145937802,0.7920892266870545,0.7925389579726113,0.7891210002023791,0.7942704234220054,0.7912122506802186,0.7914596028872749,0.7889186211238784,0.791681284256583,0.0016912351782255631
213.642542052269,10.647200535149647,4.520876550674439,0.23446687892877555,10.0,scale,rbf,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.7517199514366654,0.7745851881829219,0.7557174660999798,0.7526816433920259,0.7573365715442218,0.7895162922485327,0.7020845982594617,0.7733252378061122,0.7577413479052824,0.7603723942521756,0.7575080691127379,0.02169421450636338,2,0.8055543062738925,0.8032606251405442,0.804996514582537,0.8045917564255357,0.8033549953902543,0.8011737986553035,0.8059634368464842,0.8023655865620292,0.8033100222616987,0.8007015808054687,0.8035272622943748,0.0016839366306053015
1077.175061917305,46.06311600842996,4.5711253643035885,0.13835560173618908,100.0,scale,rbf,"{'C': 100.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.7414002428166734,0.7612302711452853,0.7474195506982392,0.7350738716858936,0.7451932807124064,0.7783849423193685,0.6917628010524185,0.7664440396680834,0.7557174660999798,0.7336571544221817,0.745628362062053,0.02242537838897279,3,0.8290308072858107,0.8271194063413537,0.8276629713746037,0.828472487688606,0.8275505385532145,0.8250770164826516,0.8289447055384408,0.8257066402824312,0.8256166940253199,0.8253468552539858,0.8270528122826418,0.0014429253632402498
6117.566324615478,224.94414190570052,2.7727583169937136,0.5463240831207825,1000.0,scale,rbf,"{'C': 1000.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.717523269931202,0.7326993120194253,0.7227281926735478,0.7144302772718073,0.7298117789921068,0.7549079133778588,0.6638332321392431,0.7474195506982392,0.7389192471159685,0.7030965391621129,0.7225369313381511,0.02450825830924138,4,0.8660445243984709,0.8645828648527097,0.8655978053113265,0.8661599694182726,0.863506554833487,0.8631242832407636,0.8668795394751636,0.8629668772908188,0.8650356412043804,0.8627644982123182,0.8646662558237711,0.0014236491279013554
