mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.08016622066497803,0.0070006544063670245,1.4015633583068847,0.19218107809461635,10,2,"{'n_neighbors': 10, 'p': 2}",0.7596761952947129,0.7581583607386795,0.7647356438148242,0.7634707816847963,0.7756134581330635,0.7644826713888186,0.7657475335188464,0.7672653680748799,0.7573994434606628,0.7684716599190283,0.7645021116028313,0.005133274707452286,11,0.803097593883517,0.8035192264447942,0.8029289408590061,0.803210029233191,0.8017202608500112,0.8007083427029458,0.8023386552732179,0.8032662469080278,0.8034348999325388,0.803299884757006,0.8027524080844255,0.0008597687667302494
0.0769489049911499,0.0070060380392561955,10.797199368476868,0.23893805168794904,10,3,"{'n_neighbors': 10, 'p': 3}",0.7604351125727296,0.7563875537566406,0.7619529471287629,0.7604351125727296,0.7715658993169745,0.7644826713888186,0.7667594232228687,0.7708069820389577,0.7556286364786239,0.7687246963562753,0.7637179034833382,0.0053906264159982184,12,0.8026478524848212,0.8047560152912075,0.803153811558354,0.8007645603777828,0.8017764785248482,0.8005959073532719,0.8028727231841691,0.8020856757364515,0.8028165055093321,0.8013042133962953,0.8022773743416532,0.0011851069314131645
0.07848351001739502,0.005003988824319455,3.2005821466445923,1.0167355222262453,10,1,"{'n_neighbors': 10, 'p': 1}",0.7571464710346573,0.7639767265368075,0.7685302302049076,0.7586643055906906,0.7682772577789021,0.7594232228687073,0.770048064760941,0.7622059195547686,0.7548697192006071,0.7656882591093117,0.7628830176640301,0.0049873781427952945,13,0.8016359343377558,0.8018045873622667,0.8010175399145492,0.8010737575893861,0.8002304924668315,0.8020294580616145,0.8027883966719136,0.8020294580616145,0.8020294580616145,0.8005734041656126,0.8015212486693158,0.0007411045534143762
0.07362973690032959,0.005172689343786934,8.974283361434937,0.09487261183422284,10,4,"{'n_neighbors': 10, 'p': 4}",0.7589172780166962,0.754363774348596,0.7599291677207184,0.7627118644067796,0.7667594232228687,0.7680242853528966,0.7677713129268909,0.7687832026309133,0.7530989122185682,0.763663967611336,0.7624023188456264,0.00539679326930874,14,0.803210029233191,0.8043624915673487,0.8025635259725657,0.8003148189790871,0.8011018664268046,0.8008488868900382,0.8019451315493591,0.803153811558354,0.8023667641106363,0.8022036709109818,0.8022070997198366,0.0011582756807225294
0.07543652057647705,0.011738579641446017,8.34289972782135,0.2036209524587868,10,5,"{'n_neighbors': 10, 'p': 5}",0.7589172780166962,0.754363774348596,0.7616999747027574,0.7589172780166962,0.7647356438148242,0.7644826713888186,0.7672653680748799,0.7713129268909689,0.7551226916266127,0.7621457489878543,0.7618963355868704,0.005027142028055334,15,0.8009051045648752,0.8025354171351473,0.8025916348099843,0.7990218124578368,0.8007645603777828,0.7986563975713964,0.8025916348099843,0.8009894310771306,0.800371036653924,0.8024566433369874,0.8010883672795048,0.0013904557674882005
0.08195371627807617,0.003960652533704765,2.174849104881287,0.09039022266494524,1,1,"{'n_neighbors': 1, 'p': 1}",0.7030103718694662,0.7062990134075385,0.7070579306855552,0.7057930685555275,0.7209714141158614,0.706046040981533,0.6964330887933216,0.6997217303313938,0.7050341512775108,0.7105263157894737,0.7060893125807182,0.00621785955786836,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08038902282714844,0.005841011318643496,0.6811181545257569,0.07411902732640971,1,2,"{'n_neighbors': 1, 'p': 2}",0.7062990134075385,0.6964330887933216,0.7052871237035163,0.706046040981533,0.7151530483177334,0.7057930685555275,0.7007336200354162,0.7017455097394384,0.7012395648874272,0.7122975708502024,0.7051027649271655,0.005254073697556727,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07904620170593261,0.0098001086609705,5.381275844573975,0.09210330343453937,1,3,"{'n_neighbors': 1, 'p': 3}",0.6961801163673159,0.6992157854793828,0.7025044270174551,0.7098406273716165,0.7174298001517835,0.7042752339994941,0.700227675183405,0.7050341512775108,0.6992157854793828,0.7090080971659919,0.7042931699493338,0.006026893097754199,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06865642070770264,0.004518312142896108,4.55152051448822,0.11472892247910958,1,4,"{'n_neighbors': 1, 'p': 4}",0.6979509233493549,0.6979509233493549,0.6999747027573995,0.7065519858335442,0.7149000758917278,0.7062990134075385,0.7027573994434607,0.7009865924614217,0.6966860612193271,0.707742914979757,0.7031800592692886,0.00539814958556283,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07430789470672608,0.003709674413546088,4.245329689979553,0.0652638266884455,1,5,"{'n_neighbors': 1, 'p': 5}",0.6971920060713382,0.7004806476094105,0.6974449784973438,0.7113584619276498,0.7128762964836832,0.7050341512775108,0.7019984821654439,0.6994687579053883,0.6979509233493549,0.7072368421052632,0.7031041547392387,0.005470734100130902,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
