mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.5814267158508301,0.01083571007075923,0.0014826536178588867,0.00032326834013097236,20,5,10,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7040222615734885,0.7161649380217556,0.7083227928155831,0.7121173792056665,0.7154060207437389,0.7146471034657222,0.7047811788515052,0.7047811788515052,0.6870731090311156,0.7140688259109311,0.7081384788471011,0.00832991007860485,11,0.9030245109062289,0.9005509332134023,0.9008882392624241,0.9043737351023162,0.9027715313694625,0.9021531369462559,0.9022655722959299,0.903727231841691,0.9011412187991905,0.9036175056918796,0.9024513615428782,0.001225119376653146
0.5965169906616211,0.009019863270979821,0.0014129877090454102,0.00014977352856405512,20,5,8,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7032633442954718,0.7138881861877056,0.7070579306855552,0.7068049582595497,0.7179357450037945,0.7171768277257778,0.7100935997976221,0.7040222615734885,0.688590943587149,0.708502024291498,0.7077335821407613,0.007992588671135396,12,0.9031650550933213,0.9006633685630763,0.9017877220598156,0.9044018439397347,0.9027996402068811,0.9019001574094896,0.9022655722959299,0.9035304699797616,0.9012255453114459,0.9035050735025438,0.9025244448361999,0.0011015768543568866
0.6021754503250122,0.010418967236616441,0.0013898611068725586,0.00014253320906898234,20,4,12,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 12}",0.6989628130533772,0.7161649380217556,0.7090817100935998,0.7009865924614217,0.7204654692638502,0.7181887174298002,0.7083227928155831,0.7019984821654439,0.6858082469010878,0.7171052631578947,0.7077085025363814,0.010337046271799955,13,0.8993984708792444,0.8980773555205757,0.8977119406341354,0.899426579716663,0.8982178997076681,0.8977400494715538,0.8990330559928041,0.9017596132223972,0.8978805936586463,0.8988110295977738,0.8988056588401461,0.0011652436914573706
0.596538782119751,0.009440445831290861,0.0013747453689575196,0.00011376681323054177,20,4,10,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.6936503921072603,0.7149000758917278,0.7030103718694662,0.7073109031115609,0.7113584619276498,0.7100935997976221,0.706046040981533,0.7027573994434607,0.6802428535289653,0.7128036437246964,0.7042173742383943,0.009880841953941254,14,0.9086743872273443,0.9062570272093546,0.9065943332583765,0.9094052170002249,0.9082808635034855,0.9071565100067461,0.9076624690802788,0.9098268495615022,0.9068473127951427,0.9078056047446383,0.9078510574387094,0.0011326778292132147
0.5985652923583984,0.010658356256187785,0.001401519775390625,7.088815861121493e-05,20,4,8,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.6939033645332658,0.7133822413356944,0.7014925373134329,0.7042752339994941,0.7105995446496332,0.7128762964836832,0.7042752339994941,0.7014925373134329,0.6837844674930432,0.7107793522267206,0.7036860809347895,0.008824280674337283,15,0.917303800314819,0.915392399370362,0.915504834720036,0.9173600179896559,0.9161513379806612,0.9167135147290308,0.9151675286710141,0.9192714189341129,0.9159264672813132,0.9162380189448239,0.916502933893583,0.0011672079183841484
0.602288031578064,0.01138698228857585,0.001353311538696289,0.00013019020232487763,20,3,12,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.6946622818112825,0.7105995446496332,0.7085757652415887,0.6954211990892992,0.7184416898558057,0.7093346825196054,0.7052871237035163,0.7078168479635719,0.6772071844168985,0.708755060728745,0.7036101379979947,0.011033912851049172,16,0.9054418709242186,0.9054137620868001,0.9058916123229144,0.9050483472003598,0.9041207555655498,0.9050483472003598,0.9066505509332135,0.9072689453564201,0.903727231841691,0.9066250667566124,0.905523649018814,0.0010644386503856696
0.607887077331543,0.011248832829148996,0.0017104864120483399,0.000726431339973009,20,3,10,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.6939033645332658,0.7075638755375664,0.7027573994434607,0.700227675183405,0.7093346825196054,0.7062990134075385,0.6994687579053883,0.7009865924614217,0.6774601568429042,0.7062246963562753,0.7004226214190832,0.008804038851435166,17,0.914464807735552,0.913818304474927,0.9152518551832696,0.916207555655498,0.9156734877445469,0.9147740049471554,0.915504834720036,0.9164043175174275,0.9139026309871824,0.9160974787081542,0.9152099277673751,0.0008890480104378023
0.6073245048522949,0.011199818155991532,0.0015161991119384765,0.0004400316646369582,20,3,8,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.6903617505691879,0.7085757652415887,0.7014925373134329,0.6971920060713382,0.7065519858335442,0.7025044270174551,0.6974449784973438,0.7004806476094105,0.6789779913989376,0.7044534412955465,0.6988035530847785,0.008245938769743352,18,0.9268326961996852,0.9255396896784349,0.9270575668990331,0.9271418934112885,0.9270575668990331,0.9273105464357995,0.925371036653924,0.9289408590060715,0.9265234989880818,0.9275374539730725,0.9269312808144423,0.000957749419668539
0.07382047176361084,0.004127949999064503,0.0008511066436767579,3.619313395143883e-05,1,5,10,"{'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07337424755096436,0.003426803417272694,0.0008838415145874023,9.99936417352249e-05,1,3,10,"{'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07517457008361816,0.003390373343105397,0.000859379768371582,5.810542524391487e-05,1,3,12,"{'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07404749393463135,0.0026787960103953354,0.0009424924850463867,0.0002605580095032181,1,4,8,"{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07470686435699463,0.002842194027526453,0.0008666276931762696,8.932570579261046e-05,1,4,10,"{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07528791427612305,0.003489508462008275,0.0009014606475830078,0.00012112879316658178,1,4,12,"{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 12}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07485730648040771,0.0024930884571745283,0.0008608341217041015,7.714874509519209e-05,1,5,8,"{'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07017724514007569,0.006590583616567448,0.0008935928344726562,0.00014769164060716481,1,5,12,"{'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 12}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
0.07883341312408447,0.004968932737402038,0.0010706424713134766,0.00010241409865726057,1,3,8,"{'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.6488742727042752,0.65772830761447,0.6610169491525424,0.6559575006324311,0.6602580318745257,0.6521629142423476,0.6516569693903365,0.6501391348343031,0.651909941816342,0.6695344129554656,0.655923843521704,0.0060402918102078354,19,0.6572689453564201,0.6562851360467731,0.6559197211603328,0.6564818979087025,0.6560040476725882,0.6564818979087025,0.6569597481448167,0.6571284011693277,0.6569316393073983,0.6549737189757427,0.6564435153650805,0.0006565811904829145
