mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr,param_max_epochs,param_module__num_units,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
34.326537656784055,8.945035544798637,0.05502426624298096,0.01743803035031201,0.01,50,10,"{'lr': 0.01, 'max_epochs': 50, 'module__num_units': 10}",0.7667594232228687,0.7738426511510246,0.7662534783708576,0.7748545408550468,0.7829496584872249,0.7771312926890969,0.7743485960030356,0.7667594232228687,0.7685302302049076,0.7821356275303644,0.7733564921737296,0.005895796757271655,6
30.669193816184997,1.5939645019244115,0.05416805744171142,0.010041938393802682,0.01,50,20,"{'lr': 0.01, 'max_epochs': 50, 'module__num_units': 20}",0.7710599544649633,0.7692891474829243,0.7728307614470022,0.7766253478370858,0.7783961548191247,0.7771312926890969,0.7710599544649633,0.7789020996711359,0.7713129268909689,0.7793522267206477,0.7745959866487915,0.0036498750825843095,4
29.856946730613707,0.48791957030085886,0.050737619400024414,0.00945670246368286,0.01,50,50,"{'lr': 0.01, 'max_epochs': 50, 'module__num_units': 50}",0.7690361750569188,0.775360485707058,0.77181887174298,0.7801669618011636,0.7826966860612193,0.777637237541108,0.770048064760941,0.7708069820389577,0.7743485960030356,0.7801113360323887,0.775203139674577,0.004549161631279374,3
29.678295421600343,0.16278704179217185,0.04803032875061035,0.005223966475893915,0.02,50,10,"{'lr': 0.02, 'max_epochs': 50, 'module__num_units': 10}",0.76954211990893,0.77181887174298,0.7670123956488742,0.7809258790791803,0.7713129268909689,0.783455603339236,0.7733367062990134,0.7799139893751581,0.7756134581330635,0.7801113360323887,0.7753043286449792,0.005257446141802266,2
29.59977729320526,0.08197082241062197,0.050571751594543454,0.008490494086529398,0.02,50,20,"{'lr': 0.02, 'max_epochs': 50, 'module__num_units': 20}",0.7667594232228687,0.7723248165949912,0.7733367062990134,0.7730837338730079,0.7806729066531748,0.7756134581330635,0.7743485960030356,0.7766253478370858,0.76954211990893,0.7801113360323887,0.7742418444557561,0.004090144618991853,5
29.879977917671205,0.4058511421615737,0.05447533130645752,0.01062940298682654,0.02,50,50,"{'lr': 0.02, 'max_epochs': 50, 'module__num_units': 50}",0.770048064760941,0.7733367062990134,0.7730837338730079,0.7789020996711359,0.7814318239311915,0.7771312926890969,0.7720718441689856,0.7816847963571971,0.7730837338730079,0.7834008097165992,0.7764174905340175,0.004466664509458105,1
